,title,genres,overview,release_date,runtime,review,language,popularity,cast,crew,content to embed
70,The Smurfs 2,"['Fantasy', 'Family', 'Comedy', 'Animation']","The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",2013-07-30,105,5.765,en,30.675,"['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Brendan Gleeson', 'Katy Perry', 'Jacob Tremblay', ""Nancy O'Dell"", 'Karim Babin', 'Gaston Morrison', 'Jocelyn Blanchard', 'Erika Rosenbaum', 'Carolina Bartczak', 'James A. Woods', 'Henri Pardo', 'Vanessa Matsui', 'Dusan Dukic', 'Ruth Chiang', 'Andy Quesnel', 'Mylène Dinh-Robic', 'Martin-Guy Bélanger', 'Robert Reynaert', 'Patrick Sabongui', 'Martin St-Antoine', 'Patrick Baby', 'Joshua Spreekmeester', 'Bruno Paviot', 'Gunther Love', 'Gaëlle Pietri', 'Janicke Askevold', 'Beatrice Rosen', 'Mathilde Snodgrass', 'Mr. Krinkle', 'Hank', 'Christina Ricci', 'Jonathan Winters', 'J.B. Smoove', 'George Lopez', 'Anton Yelchin', 'John Oliver', 'Frank Welker', 'Tom Kane', 'Fred Armisen', 'Jeff Foxworthy', 'Alan Cumming', 'Gary Basaraba', 'Adam Wylie', 'Joel McCrary', 'Kenan Thompson', 'Kevin Lee', 'Paul Reubens', ""Shaquille O'Neal"", 'B.J. Novak', 'Jimmy Kimmel', 'Shaun White', 'Mario López', 'John Kassir', 'Sean Kenin', 'Patricia Summersett']","['Raja Gosnell', 'David Rubin', 'Rita Ryack', 'Michele Laliberte', 'Phil Meheux', 'J. David Stem', 'J. David Stem', 'David N. Weiss', 'David N. Weiss', 'Andrea Kenyon', 'Juliette Ménager', 'Ezra Swerdlow', 'Sabrina Plisco', 'Sabrina Plisco', 'Karey Kirkpatrick', 'David Ronn', 'David Ronn', 'Jordan Kerner', 'Heitor Pereira', 'Paul Neesan', 'Jay Scherick', 'Jay Scherick', 'Peyo', 'Peyo', 'Ben Haber', 'David Laramy', 'G. A. Aguilar', 'G. A. Aguilar', 'Austin Mahone', 'Bill Boes', 'Michael Parks', 'Martin Doepner', 'Randi Wells', 'David Gaucher', 'Vincent Gingras-Liberali', 'Emma Pucci', 'Daniel Carbo', 'Todd Tucker', 'Alain Moussi', 'Juan Miguel Vadell', 'Dixie Pizani', 'Wayne Jaworskyj', 'Jacob Jared Jones', 'Joo-Hwan Park', 'Aaron Williams', 'Jessica Wolff', 'Elizabeth McClurg', 'David Settlow', 'Benita Allen', 'Benita Allen', 'Frédérique Bolté', 'Becky G', 'Matthieu Rubin', 'Maricel Pagulayan', 'Pascale Deschênes', 'Sinan Saber', 'Véronique Marchessault', 'David E. Hall', 'Paul Boutin', 'Raphaël Benoliel', 'Geoffroy Gosselin', 'Silver Butler', 'Marie-Soleil Dénommé', 'Michael Killoren', 'Lea Lambert', 'Nancy Honeycutt', 'Jered Zalman', 'Sarah Heitz de Chabaneix', 'Maxence Paris', 'Yannick Fauchier', 'Véronique Culliford', 'Hendrik Coysman', 'Benoît Tetelin', 'Anaïs Barrat', 'Felix Baudouin', 'Carole Schmidlin Blanchard', 'Ariane Côté-Chénier', ""Dominic Gaglione D'Amico"", 'Antoine Desanti', 'Sean Dwyer', 'Gabrielle Hanne', 'Yann Le Boucher', 'Serena Yang']","Movie Name: The Smurfs 2 
 Movie Genre: ['Fantasy', 'Family', 'Comedy', 'Animation'] 
 Movie Overview: The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue? 
 Movie Release Date: 2013-07-30 
 Movie Runtime: 105 
 Movie Review: 5.765 
 Movie Language: en 
 Movie Popularity: 30.675 
 Cast: ['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Brendan Gleeson', 'Katy Perry', 'Jacob Tremblay', ""Nancy O'Dell"", 'Karim Babin', 'Gaston Morrison', 'Jocelyn Blanchard', 'Erika Rosenbaum', 'Carolina Bartczak', 'James A. Woods', 'Henri Pardo', 'Vanessa Matsui', 'Dusan Dukic', 'Ruth Chiang', 'Andy Quesnel', 'Mylène Dinh-Robic', 'Martin-Guy Bélanger', 'Robert Reynaert', 'Patrick Sabongui', 'Martin St-Antoine', 'Patrick Baby', 'Joshua Spreekmeester', 'Bruno Paviot', 'Gunther Love', 'Gaëlle Pietri', 'Janicke Askevold', 'Beatrice Rosen', 'Mathilde Snodgrass', 'Mr. Krinkle', 'Hank', 'Christina Ricci', 'Jonathan Winters', 'J.B. Smoove', 'George Lopez', 'Anton Yelchin', 'John Oliver', 'Frank Welker', 'Tom Kane', 'Fred Armisen', 'Jeff Foxworthy', 'Alan Cumming', 'Gary Basaraba', 'Adam Wylie', 'Joel McCrary', 'Kenan Thompson', 'Kevin Lee', 'Paul Reubens', ""Shaquille O'Neal"", 'B.J. Novak', 'Jimmy Kimmel', 'Shaun White', 'Mario López', 'John Kassir', 'Sean Kenin', 'Patricia Summersett'] 
 Crew: ['Raja Gosnell', 'David Rubin', 'Rita Ryack', 'Michele Laliberte', 'Phil Meheux', 'J. David Stem', 'J. David Stem', 'David N. Weiss', 'David N. Weiss', 'Andrea Kenyon', 'Juliette Ménager', 'Ezra Swerdlow', 'Sabrina Plisco', 'Sabrina Plisco', 'Karey Kirkpatrick', 'David Ronn', 'David Ronn', 'Jordan Kerner', 'Heitor Pereira', 'Paul Neesan', 'Jay Scherick', 'Jay Scherick', 'Peyo', 'Peyo', 'Ben Haber', 'David Laramy', 'G. A. Aguilar', 'G. A. Aguilar', 'Austin Mahone', 'Bill Boes', 'Michael Parks', 'Martin Doepner', 'Randi Wells', 'David Gaucher', 'Vincent Gingras-Liberali', 'Emma Pucci', 'Daniel Carbo', 'Todd Tucker', 'Alain Moussi', 'Juan Miguel Vadell', 'Dixie Pizani', 'Wayne Jaworskyj', 'Jacob Jared Jones', 'Joo-Hwan Park', 'Aaron Williams', 'Jessica Wolff', 'Elizabeth McClurg', 'David Settlow', 'Benita Allen', 'Benita Allen', 'Frédérique Bolté', 'Becky G', 'Matthieu Rubin', 'Maricel Pagulayan', 'Pascale Deschênes', 'Sinan Saber', 'Véronique Marchessault', 'David E. Hall', 'Paul Boutin', 'Raphaël Benoliel', 'Geoffroy Gosselin', 'Silver Butler', 'Marie-Soleil Dénommé', 'Michael Killoren', 'Lea Lambert', 'Nancy Honeycutt', 'Jered Zalman', 'Sarah Heitz de Chabaneix', 'Maxence Paris', 'Yannick Fauchier', 'Véronique Culliford', 'Hendrik Coysman', 'Benoît Tetelin', 'Anaïs Barrat', 'Felix Baudouin', 'Carole Schmidlin Blanchard', 'Ariane Côté-Chénier', ""Dominic Gaglione D'Amico"", 'Antoine Desanti', 'Sean Dwyer', 'Gabrielle Hanne', 'Yann Le Boucher', 'Serena Yang']"
71,Thriller 40,"['Documentary', 'Music']","Forty years after the release of Michael Jackson’s ‘Thriller,’ the best-selling album of all-time, director Nelson George takes fans back in time to the making of a pop masterpiece, featuring never-before-seen footage and candid interviews.",2022-11-30,95,0.0,en,8.329,"['Michael Jackson', 'Paul McCartney', 'Quincy Jones', 'Usher', 'Mary J. Blige', 'Mark Ronson']","['Colin Hanks', 'Nelson George', 'John Branca', 'Sean Stuart']","Movie Name: Thriller 40 
 Movie Genre: ['Documentary', 'Music'] 
 Movie Overview: Forty years after the release of Michael Jackson’s ‘Thriller,’ the best-selling album of all-time, director Nelson George takes fans back in time to the making of a pop masterpiece, featuring never-before-seen footage and candid interviews. 
 Movie Release Date: 2022-11-30 
 Movie Runtime: 95 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 8.329 
 Cast: ['Michael Jackson', 'Paul McCartney', 'Quincy Jones', 'Usher', 'Mary J. Blige', 'Mark Ronson'] 
 Crew: ['Colin Hanks', 'Nelson George', 'John Branca', 'Sean Stuart']"
72,Boys on the Outside,['Drama'],"Young men with no future have little in the present as well. Natale is released from prison: he takes up with his friends again but none can find work. Claudio, from Palermo, gets out of juvenile detention in Naples and he's met by Vita, a girl who's come from home to run away with him. Where can they go? A young dad, whose potato stall at the market is shut down because he has no permit, takes his two small children to the beach and yells at them. Mario, gay, a prostitute in drag, gets a visit from his mom; he offers tea, then finds the water to his apartment is shut off. Social workers drop by, parole officers file reports. What hope is there? What options besides crime?",1990-09-14,110,6.8,it,6.945,"['Francesco Benigno', 'Alessandra Di Sanzo', 'Roberto Mariano', 'Maurizio Prollo', 'Alfredo Li Bassi', 'Salvatore Termini', 'Filippo Genzardi', 'Vincenza Attardo', 'Carlo Berretta', 'Giuseppe Pirico', 'Giuseppe Lucania', 'Alessandro Calamia', 'Alessandra Costanzo', 'Luigi Maria Burruano', 'Guia Jelo', 'Tano Cimarosa', 'Santo Bellina', 'Claudio Collovà', 'Giovanni Corrao', 'Giovanna Gambino', 'Tatu La Vecchia', 'Aurora Quattrocchi', 'Benedetto Raneli', 'Caterina Tumminelli', 'Luigi Ursi', 'Veronica', 'Mimmo Mancini', 'Pippo Agusta', 'Tony Sperandeo']","['Franco Fraticelli', 'Mauro Marchetti', 'Fabio Zamarion', 'Rosario Prestopino', 'Giancarlo Bigazzi', 'Claudio Bonivento', 'Dominick Tambasco', 'Marco Risi', 'Marco Risi', 'Aurelio Grimaldi', 'Tony Sperandeo', 'Massimo Ferrero', 'Massimo Spano', 'Fiorenza Cipollone', 'Marco Falagiani', 'Marcello Longhi', 'Romano Pampaloni', 'Roberto Priori', 'Fabrizia Iacona', 'Bruno Bruni', 'Vittoria Ferrero', 'Mario Stella', 'Tommaso Quattrini', 'Mario Fontana Arnaldi', 'Roberta Guidi Di Bagno', 'Gianfranco De Cinti', 'Roberto Luzzi', 'Maria Rita Gacioppo', 'Adriano Cardinale', 'Antonio Barba', 'Giorgio Innocenti', 'Gabriella Morganti', 'Fabio Massimo Sargenti', 'Fabrizio Fraticelli', 'Umberto Castagna', 'Carlo Macrini', 'Marina Ida Ruggiero', 'Gabriella Cermaria']","Movie Name: Boys on the Outside 
 Movie Genre: ['Drama'] 
 Movie Overview: Young men with no future have little in the present as well. Natale is released from prison: he takes up with his friends again but none can find work. Claudio, from Palermo, gets out of juvenile detention in Naples and he's met by Vita, a girl who's come from home to run away with him. Where can they go? A young dad, whose potato stall at the market is shut down because he has no permit, takes his two small children to the beach and yells at them. Mario, gay, a prostitute in drag, gets a visit from his mom; he offers tea, then finds the water to his apartment is shut off. Social workers drop by, parole officers file reports. What hope is there? What options besides crime? 
 Movie Release Date: 1990-09-14 
 Movie Runtime: 110 
 Movie Review: 6.8 
 Movie Language: it 
 Movie Popularity: 6.945 
 Cast: ['Francesco Benigno', 'Alessandra Di Sanzo', 'Roberto Mariano', 'Maurizio Prollo', 'Alfredo Li Bassi', 'Salvatore Termini', 'Filippo Genzardi', 'Vincenza Attardo', 'Carlo Berretta', 'Giuseppe Pirico', 'Giuseppe Lucania', 'Alessandro Calamia', 'Alessandra Costanzo', 'Luigi Maria Burruano', 'Guia Jelo', 'Tano Cimarosa', 'Santo Bellina', 'Claudio Collovà', 'Giovanni Corrao', 'Giovanna Gambino', 'Tatu La Vecchia', 'Aurora Quattrocchi', 'Benedetto Raneli', 'Caterina Tumminelli', 'Luigi Ursi', 'Veronica', 'Mimmo Mancini', 'Pippo Agusta', 'Tony Sperandeo'] 
 Crew: ['Franco Fraticelli', 'Mauro Marchetti', 'Fabio Zamarion', 'Rosario Prestopino', 'Giancarlo Bigazzi', 'Claudio Bonivento', 'Dominick Tambasco', 'Marco Risi', 'Marco Risi', 'Aurelio Grimaldi', 'Tony Sperandeo', 'Massimo Ferrero', 'Massimo Spano', 'Fiorenza Cipollone', 'Marco Falagiani', 'Marcello Longhi', 'Romano Pampaloni', 'Roberto Priori', 'Fabrizia Iacona', 'Bruno Bruni', 'Vittoria Ferrero', 'Mario Stella', 'Tommaso Quattrini', 'Mario Fontana Arnaldi', 'Roberta Guidi Di Bagno', 'Gianfranco De Cinti', 'Roberto Luzzi', 'Maria Rita Gacioppo', 'Adriano Cardinale', 'Antonio Barba', 'Giorgio Innocenti', 'Gabriella Morganti', 'Fabio Massimo Sargenti', 'Fabrizio Fraticelli', 'Umberto Castagna', 'Carlo Macrini', 'Marina Ida Ruggiero', 'Gabriella Cermaria']"
73,Bringing Up Baby,"['Comedy', 'Romance']","David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",1938-02-18,102,7.567,en,11.471,"['Katharine Hepburn', 'Cary Grant', 'Charles Ruggles', 'Walter Catlett', 'Barry Fitzgerald', 'May Robson', 'Fritz Feld', 'Leona Roberts', 'George Irving', 'Tala Birell', 'Virginia Walker', 'John Kelly', 'William Benedict', 'Billy Bevan', 'Ward Bond', 'Jack Carson', 'Judith Ford', 'Edward Gargan', 'Paul Guilfoyle', ""Karl 'Karchy' Kosiczky"", 'Skippy', 'Jack Gardner']","['Van Nest Polglase', 'Vernon L. Walker', 'Howard Hawks', 'Howard Hawks', 'Roy Webb', 'Roy Webb', 'Roy Webb', 'Mel Berns', 'Darrell Silvera', 'Helen Thurston', 'Perry Ferguson', 'Dudley Nichols', 'Hagar Wilde', 'Hagar Wilde', 'Hagar Wilde', 'Cliff Reid', 'Russell Metty', 'Howard Greer', 'John L. Cass', 'Jimmie Dundee', 'Duke Green', 'George Hively', 'Edward Donahue', 'Teddy Mangean', 'Charles Burke', 'Olga Celeste']","Movie Name: Bringing Up Baby 
 Movie Genre: ['Comedy', 'Romance'] 
 Movie Overview: David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby. 
 Movie Release Date: 1938-02-18 
 Movie Runtime: 102 
 Movie Review: 7.567 
 Movie Language: en 
 Movie Popularity: 11.471 
 Cast: ['Katharine Hepburn', 'Cary Grant', 'Charles Ruggles', 'Walter Catlett', 'Barry Fitzgerald', 'May Robson', 'Fritz Feld', 'Leona Roberts', 'George Irving', 'Tala Birell', 'Virginia Walker', 'John Kelly', 'William Benedict', 'Billy Bevan', 'Ward Bond', 'Jack Carson', 'Judith Ford', 'Edward Gargan', 'Paul Guilfoyle', ""Karl 'Karchy' Kosiczky"", 'Skippy', 'Jack Gardner'] 
 Crew: ['Van Nest Polglase', 'Vernon L. Walker', 'Howard Hawks', 'Howard Hawks', 'Roy Webb', 'Roy Webb', 'Roy Webb', 'Mel Berns', 'Darrell Silvera', 'Helen Thurston', 'Perry Ferguson', 'Dudley Nichols', 'Hagar Wilde', 'Hagar Wilde', 'Hagar Wilde', 'Cliff Reid', 'Russell Metty', 'Howard Greer', 'John L. Cass', 'Jimmie Dundee', 'Duke Green', 'George Hively', 'Edward Donahue', 'Teddy Mangean', 'Charles Burke', 'Olga Celeste']"
74,Samaritan 2,"['Action', 'Science Fiction', 'Thriller']",A sequel to the 2022 superhero film.,,0,0.0,en,1.376,['Sylvester Stallone'],"['Sylvester Stallone', 'Bragi Schut', 'Bragi Schut', 'Braden Aftergood', 'Adam Rosenberg']","Movie Name: Samaritan 2 
 Movie Genre: ['Action', 'Science Fiction', 'Thriller'] 
 Movie Overview: A sequel to the 2022 superhero film. 
 Movie Release Date:  
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 1.376 
 Cast: ['Sylvester Stallone'] 
 Crew: ['Sylvester Stallone', 'Bragi Schut', 'Bragi Schut', 'Braden Aftergood', 'Adam Rosenberg']"
75,Smurfs: The Lost Village,"['Family', 'Adventure', 'Animation', 'Comedy']","In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",2017-03-23,89,6.321,en,41.853,"['Demi Lovato', 'Rainn Wilson', 'Joe Manganiello', 'Jack McBrayer', 'Danny Pudi', 'Mandy Patinkin', 'Julia Roberts', 'Michelle Rodriguez', 'Ellie Kemper', 'Ariel Winter', 'Meghan Trainor', 'Jake Johnson', 'Dee Bradley Baker', 'Frank Welker', 'Bret Marnell', 'Brandon Jeffords', 'Kelly Asbury', 'Gabriel Iglesias', 'Tituss Burgess', 'Jeff Dunham', 'Patrick Ballin', 'Gordon Ramsay', 'Melissa Sturm', 'Alan Mechem', 'Danik Thomas', 'Eric Bauza', 'Ashley Bell', 'Bob Bergen', 'Debi Derryberry', 'Terri Douglas', 'Jeff Fischer', 'Jennifer Crystal Foley', 'Jackie Gonneau', 'Josh Keaton', 'Marcella Lentz-Pope', 'Yuri Lowenthal', 'Scott Menville', 'Max Mittelman', 'Courtney Peldon', 'Ashleigh Prather', 'Lashana Rodriguez', 'Anne Sackmann', 'Tara Strong', 'Brittanny Tuerpe', 'Kari Wahlgren', 'Lisa Wilhoit', 'Matthew Wood', 'Shelby Young']","['Raja Gosnell', 'Ben Waisbren', 'Mary Hidalgo', 'Kelly Asbury', 'Christopher Lennertz', 'Jordan Kerner', 'Ryan Gilleland', 'Bret Marnell', 'Peyo', 'Peyo', 'Troy Quane', 'Ben Haber', 'Justin K. Thompson', 'Mary Ellen Bauder', 'Pamela Ribon', 'Mandy Tankenson', 'Marcelo Vignali', 'Stacey Harman', 'Noëlle Triaureau', 'Dean Gordon', 'Theresa Bentz', 'Michael Ford', 'Alex Baskin', 'Jennifer Kluska', 'Véronique Culliford', 'Kasey Fagerquist', 'Alissa Meagher', 'Jessica E. Smialek', 'Elliot Stewart', 'Stephanie Wilkie', 'Lashana Rodriguez']","Movie Name: Smurfs: The Lost Village 
 Movie Genre: ['Family', 'Adventure', 'Animation', 'Comedy'] 
 Movie Overview: In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history. 
 Movie Release Date: 2017-03-23 
 Movie Runtime: 89 
 Movie Review: 6.321 
 Movie Language: en 
 Movie Popularity: 41.853 
 Cast: ['Demi Lovato', 'Rainn Wilson', 'Joe Manganiello', 'Jack McBrayer', 'Danny Pudi', 'Mandy Patinkin', 'Julia Roberts', 'Michelle Rodriguez', 'Ellie Kemper', 'Ariel Winter', 'Meghan Trainor', 'Jake Johnson', 'Dee Bradley Baker', 'Frank Welker', 'Bret Marnell', 'Brandon Jeffords', 'Kelly Asbury', 'Gabriel Iglesias', 'Tituss Burgess', 'Jeff Dunham', 'Patrick Ballin', 'Gordon Ramsay', 'Melissa Sturm', 'Alan Mechem', 'Danik Thomas', 'Eric Bauza', 'Ashley Bell', 'Bob Bergen', 'Debi Derryberry', 'Terri Douglas', 'Jeff Fischer', 'Jennifer Crystal Foley', 'Jackie Gonneau', 'Josh Keaton', 'Marcella Lentz-Pope', 'Yuri Lowenthal', 'Scott Menville', 'Max Mittelman', 'Courtney Peldon', 'Ashleigh Prather', 'Lashana Rodriguez', 'Anne Sackmann', 'Tara Strong', 'Brittanny Tuerpe', 'Kari Wahlgren', 'Lisa Wilhoit', 'Matthew Wood', 'Shelby Young'] 
 Crew: ['Raja Gosnell', 'Ben Waisbren', 'Mary Hidalgo', 'Kelly Asbury', 'Christopher Lennertz', 'Jordan Kerner', 'Ryan Gilleland', 'Bret Marnell', 'Peyo', 'Peyo', 'Troy Quane', 'Ben Haber', 'Justin K. Thompson', 'Mary Ellen Bauder', 'Pamela Ribon', 'Mandy Tankenson', 'Marcelo Vignali', 'Stacey Harman', 'Noëlle Triaureau', 'Dean Gordon', 'Theresa Bentz', 'Michael Ford', 'Alex Baskin', 'Jennifer Kluska', 'Véronique Culliford', 'Kasey Fagerquist', 'Alissa Meagher', 'Jessica E. Smialek', 'Elliot Stewart', 'Stephanie Wilkie', 'Lashana Rodriguez']"
76,Live From Lincoln Center: Danny Elfman's Music from the Films of Tim Burton,"['Music', 'Documentary']","Composer and performer Danny Elfman, Tim Burton’s prolific musical collaborator, descends on Lincoln Center with an 88-piece orchestra, 44-voice choir and a colorful assortment of fans and fanatics. Live from Lincoln Center will capture all the excitement of this cultural invasion, climaxing in performances of Elfman’s most beloved Burton scores from films like Batman, Beetlejuice, Alice in Wonderland, Big Fish, Edward Scissorhands and The Nightmare Before Christmas, which features Elfman singing his iconic songs.  Accompanying the music are film clips from select movies as well as original sketches and storyboards created by Tim Burton. We’ll also delve into the surreal spectacle behind the performance, offering a whimsical look at Elfman and friends as they arrive on campus and prepare for the show. It’s a stylish musical journey filled with nods to the extraordinary vision of Tim Burton and Danny Elfman.",2015-10-30,90,8.4,en,5.071,"['John Mauceri', 'Danny Elfman', 'Tim Burton', 'Ingrid Michaelson']",[],"Movie Name: Live From Lincoln Center: Danny Elfman's Music from the Films of Tim Burton 
 Movie Genre: ['Music', 'Documentary'] 
 Movie Overview: Composer and performer Danny Elfman, Tim Burton’s prolific musical collaborator, descends on Lincoln Center with an 88-piece orchestra, 44-voice choir and a colorful assortment of fans and fanatics. Live from Lincoln Center will capture all the excitement of this cultural invasion, climaxing in performances of Elfman’s most beloved Burton scores from films like Batman, Beetlejuice, Alice in Wonderland, Big Fish, Edward Scissorhands and The Nightmare Before Christmas, which features Elfman singing his iconic songs.  Accompanying the music are film clips from select movies as well as original sketches and storyboards created by Tim Burton. We’ll also delve into the surreal spectacle behind the performance, offering a whimsical look at Elfman and friends as they arrive on campus and prepare for the show. It’s a stylish musical journey filled with nods to the extraordinary vision of Tim Burton and Danny Elfman. 
 Movie Release Date: 2015-10-30 
 Movie Runtime: 90 
 Movie Review: 8.4 
 Movie Language: en 
 Movie Popularity: 5.071 
 Cast: ['John Mauceri', 'Danny Elfman', 'Tim Burton', 'Ingrid Michaelson'] 
 Crew: []"
77,Zoe.mp4,['Thriller'],,,0,0.0,en,0.6,[],['Jeremy Lutter'],"Movie Name: Zoe.mp4 
 Movie Genre: ['Thriller'] 
 Movie Overview:  
 Movie Release Date:  
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: ['Jeremy Lutter']"
78,Samaritan,"['Science Fiction', 'Crime', 'Action']","Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",2022-08-25,102,6.8,en,59.36,"['Javon Walton', 'Sylvester Stallone', 'Dascha Polanco', 'Moisés Arias', 'Pilou Asbæk', 'Sophia Tatum', 'Martin Starr', 'Henry G. Sanders', 'Jared Odrick', 'Abraham Clinkscales', 'Shameik Moore', 'Roger Payano', 'Frederick Williams', 'Dwayne Alistair Thomas', 'Michael Aaron Milligan', 'Kevin Mikal Curry', 'Aria Seymore', 'Nicholas Logan', 'Ritchie Montgomery', 'Vinnie Coppola', 'Paul Ryden', 'Jaime Andrews', 'Milli M.', 'Drew Matthews', 'Diane Oxford', 'Janice Wesley', 'Joe Knezevich', 'Ryan Dinning', 'Anthony Neves', 'Patrick Lamont Jr.', 'John Rymer', 'Andrew Ayala', 'Shariff Earp', 'Brice Anthony Heller']","['Sylvester Stallone', 'Richard Hicks', 'Kevin Kiner', 'Guy Riedel', 'David Ungaro', 'Charlie Picerni', 'Pete Beaudreau', 'J.J. Perry', 'J.J. Perry', 'Bragi Schut', 'Bragi Schut', 'Jed Kurzel', 'Greg Berry', 'David Kern', 'Julius Avery', 'Kelli Jones', 'Freddie Poole', 'Chuck Picerni Jr.', 'Paul Linden', 'Christopher Glass', 'Braden Aftergood', 'Matt Evans', 'Travis Kerr', 'Christina Fong', 'James McGrady', 'Jess Durham', 'Adam Rosenberg']","Movie Name: Samaritan 
 Movie Genre: ['Science Fiction', 'Crime', 'Action'] 
 Movie Overview: Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin. 
 Movie Release Date: 2022-08-25 
 Movie Runtime: 102 
 Movie Review: 6.8 
 Movie Language: en 
 Movie Popularity: 59.36 
 Cast: ['Javon Walton', 'Sylvester Stallone', 'Dascha Polanco', 'Moisés Arias', 'Pilou Asbæk', 'Sophia Tatum', 'Martin Starr', 'Henry G. Sanders', 'Jared Odrick', 'Abraham Clinkscales', 'Shameik Moore', 'Roger Payano', 'Frederick Williams', 'Dwayne Alistair Thomas', 'Michael Aaron Milligan', 'Kevin Mikal Curry', 'Aria Seymore', 'Nicholas Logan', 'Ritchie Montgomery', 'Vinnie Coppola', 'Paul Ryden', 'Jaime Andrews', 'Milli M.', 'Drew Matthews', 'Diane Oxford', 'Janice Wesley', 'Joe Knezevich', 'Ryan Dinning', 'Anthony Neves', 'Patrick Lamont Jr.', 'John Rymer', 'Andrew Ayala', 'Shariff Earp', 'Brice Anthony Heller'] 
 Crew: ['Sylvester Stallone', 'Richard Hicks', 'Kevin Kiner', 'Guy Riedel', 'David Ungaro', 'Charlie Picerni', 'Pete Beaudreau', 'J.J. Perry', 'J.J. Perry', 'Bragi Schut', 'Bragi Schut', 'Jed Kurzel', 'Greg Berry', 'David Kern', 'Julius Avery', 'Kelli Jones', 'Freddie Poole', 'Chuck Picerni Jr.', 'Paul Linden', 'Christopher Glass', 'Braden Aftergood', 'Matt Evans', 'Travis Kerr', 'Christina Fong', 'James McGrady', 'Jess Durham', 'Adam Rosenberg']"
79,Una storia nera,"['Thriller', 'Drama']",,,0,0.0,it,0.6,"['Laetitia Casta', 'Andrea Carpenzano', 'Lea Gavino', ""Cristiana Dell'Anna"", 'Mario Sgueglia']","['Michele Paradisi', 'Matteo Rovere', 'Antonella Lattanzi', 'Stefano Ratchev', 'Mattia Carratello', ""Leonardo D'Agostini"", ""Leonardo D'Agostini"", 'Francesco Loffredo']","Movie Name: Una storia nera 
 Movie Genre: ['Thriller', 'Drama'] 
 Movie Overview:  
 Movie Release Date:  
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: it 
 Movie Popularity: 0.6 
 Cast: ['Laetitia Casta', 'Andrea Carpenzano', 'Lea Gavino', ""Cristiana Dell'Anna"", 'Mario Sgueglia'] 
 Crew: ['Michele Paradisi', 'Matteo Rovere', 'Antonella Lattanzi', 'Stefano Ratchev', 'Mattia Carratello', ""Leonardo D'Agostini"", ""Leonardo D'Agostini"", 'Francesco Loffredo']"
