,title,genres,overview,release_date,runtime,review,language,popularity,cast,crew,content to embed
176,Hu nian qi an,['Drama'],,1987-08-08,0,0.0,zh,0.6,"['Yan Xiaopeng', 'Li Zhenfeng']","['Wang Mengyuan', 'Ma Yibiao']","Movie Name: Hu nian qi an 
 Movie Genre: ['Drama'] 
 Movie Overview:  
 Movie Release Date: 1987-08-08 
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: zh 
 Movie Popularity: 0.6 
 Cast: ['Yan Xiaopeng', 'Li Zhenfeng'] 
 Crew: ['Wang Mengyuan', 'Ma Yibiao']"
177,Fairy Tale Killer,"['Thriller', 'Mystery', 'Crime']","When a bloodied and incoherent Jun (Wang Baoqiang) confesses to five murders that have not occurred, the police assume that he's mentally unstable and ignore his claims. Police detective Han (Lau Ching-wan) is investigating a series of gruesome murders, but soon discovers that all is not as it seems and that not only are the murders connected, but that Jun is tied to them in some way.",2012-05-10,94,4.2,cn,3.637,"['Lau Ching-wan', 'Baoqiang Wang', 'Elanne Kwong', 'Ken Lo', 'Lam Suet', 'James Ho Chung-Hung', 'Gary Chiu Cheun-Sing', 'Kelly Fu', 'Ying Kwan Lok', 'Ciwi Lam', 'Joey Man Yee-Man']","['Danny Pang', 'Danny Pang', 'Szeto Kam-Yuen']","Movie Name: Fairy Tale Killer 
 Movie Genre: ['Thriller', 'Mystery', 'Crime'] 
 Movie Overview: When a bloodied and incoherent Jun (Wang Baoqiang) confesses to five murders that have not occurred, the police assume that he's mentally unstable and ignore his claims. Police detective Han (Lau Ching-wan) is investigating a series of gruesome murders, but soon discovers that all is not as it seems and that not only are the murders connected, but that Jun is tied to them in some way. 
 Movie Release Date: 2012-05-10 
 Movie Runtime: 94 
 Movie Review: 4.2 
 Movie Language: cn 
 Movie Popularity: 3.637 
 Cast: ['Lau Ching-wan', 'Baoqiang Wang', 'Elanne Kwong', 'Ken Lo', 'Lam Suet', 'James Ho Chung-Hung', 'Gary Chiu Cheun-Sing', 'Kelly Fu', 'Ying Kwan Lok', 'Ciwi Lam', 'Joey Man Yee-Man'] 
 Crew: ['Danny Pang', 'Danny Pang', 'Szeto Kam-Yuen']"
178,Fewa Pocara,['Drama'],"Fewa Pocara is a sweet romantic drama set in the snowy beauty of the Himalaya Mountains. Filmed in Nepal, this Thai romance revolves around a lost young man who is being pushed to his nerve's end by life. Questioning the point of his existence, he leaves Thailand and travels to the Himalaya Mountains in search of peace of mind. In the cold, lonely beauty of Nepal, heaven finally smiles upon him, and he meets a young woman who has come to the Himalayas to do research.",2008-05-01,84,4.2,th,0.663,"['Athichart Chumnanon', 'สุรางคณา บุตรานนท์', 'Suriyaphong Sripraphan', 'Pimporn Chongstitvatana', 'ธิดา ศิริโหราชัย']","['Kant Hongthong', 'Siam Thongbaiyai']","Movie Name: Fewa Pocara 
 Movie Genre: ['Drama'] 
 Movie Overview: Fewa Pocara is a sweet romantic drama set in the snowy beauty of the Himalaya Mountains. Filmed in Nepal, this Thai romance revolves around a lost young man who is being pushed to his nerve's end by life. Questioning the point of his existence, he leaves Thailand and travels to the Himalaya Mountains in search of peace of mind. In the cold, lonely beauty of Nepal, heaven finally smiles upon him, and he meets a young woman who has come to the Himalayas to do research. 
 Movie Release Date: 2008-05-01 
 Movie Runtime: 84 
 Movie Review: 4.2 
 Movie Language: th 
 Movie Popularity: 0.663 
 Cast: ['Athichart Chumnanon', 'สุรางคณา บุตรานนท์', 'Suriyaphong Sripraphan', 'Pimporn Chongstitvatana', 'ธิดา ศิริโหราชัย'] 
 Crew: ['Kant Hongthong', 'Siam Thongbaiyai']"
179,Star Wars: Episode I - The Phantom Menace,"['Adventure', 'Action', 'Science Fiction']","Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",1999-05-19,136,6.534,en,37.621,"['Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid', 'Pernilla August', 'Oliver Ford Davies', 'Hugh Quarshie', 'Ahmed Best', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz', 'Terence Stamp', 'Brian Blessed', 'Andy Secombe', 'Ray Park', 'Lewis Macleod', 'Warwick Davis', 'Steve Speirs', 'Silas Carson', 'Jerome St. John Blake', 'Alan Ruscoe', 'Ralph Brown', 'Celia Imrie', 'Benedict Taylor', 'Clarence Smith', 'Samuel L. Jackson', 'Dominic West', 'Karol Cristina da Silva', 'Liz Wilson', 'Candice Orwell', 'Sofia Coppola', 'Keira Knightley', 'Bronagh Gallagher', 'John Fensom', 'Greg Proops', 'Scott Capurro', 'Margaret Towner', 'Dhruv Chanchani', 'Oliver Walpole', 'Megan Udall', 'Hassani Shapi', 'Gin Clarke', 'Khan Bonfils', 'Michelle Taylor', 'Michaela Cottrell', ""Dipika O'Neill Joti"", 'Phil Eason', 'Mark Coulier', 'Lindsay Duncan', 'Peter Serafinowicz', 'James Taylor', 'Chris Sanders', 'Toby Longworth', 'Marc Silk', 'Danny Wagner', 'Amanda Lucas', 'Katie Lucas', 'Richard Armitage', 'Sacha Alexander', 'Simon Allen', 'Paul Bannon', 'Don Bies', 'Trisha Biggar', 'Michonne Bourriague', 'Douglas Bunn', 'Ben Burtt', 'Doug Chiang', 'Rob Coleman', 'Roman Coppola', 'Sean Cronin', 'Zsuzsanna Cseh', 'Matt Daniel-Baker', 'Russell Darling', 'Philip Delancy', 'Sebastian Dewing', 'Andrew Doucette', 'C. Michael Easton', 'Andrew Elias', 'Catherine Ernster', 'Salo Gardner', 'Andrew Gersh', 'Patrice Girod', 'Ned Gorman', 'Joss Gower', 'Raymond Griffiths', 'Nathan Hamill', 'Tim Harrington', 'Sally Hawkins', 'Jack Hayes', 'Nifa Hindes', 'Nishan Hindes', 'Frank Huseyin', 'Alexi Kaye Campbell', 'David Knight', 'John Knoll', 'Kamay Lau', 'Andrew Lawden', 'John M. Levin', 'Dan Madsen', 'Iain McCaig', 'Rick McCallum', 'João Costa Menezes', 'Taylor Murphy', 'Lorne Peterson', 'Andrew Raven', 'Robby the Robot', 'Steve Sansweet', 'Mike Savva', 'Chris Scarabosio', 'Jeff Shay', 'Christian Simpson', 'Paul Martin Smith', 'Scott Squires', 'Tom Sylla', 'Bill Tlusty', 'Matthew Wood', 'Jeff Olson', 'Michael Dondero', 'Larry Ward']","['George Lucas', 'George Lucas', 'George Lucas', 'Rick McCallum', 'John Williams', 'Ben Burtt', 'Ben Burtt', 'Ben Burtt', 'Gary Rydstrom', 'Giles Nuttgens', 'Dennis Muren', 'Tom Johnson', 'Roger Christian', 'David Tattersall', 'Nick Gillard', 'Nick Gillard', 'Peter Russell', 'Peter Russell', 'Dennie Thorpe', 'Jana Vance', 'Tony Eckert', 'Fred Hole', 'Peter Walpole', 'Rob Inch', 'Rob Inch', 'Jim Passon', 'Teresa Eckton', 'David S. Dranitzke', 'Alexandra Altrocchi', 'John King', 'Bernard Bellew', 'Paul Martin Smith', 'Robin Gurland', 'Gavin Bocquet', 'Trisha Biggar', 'Phil Harvey', 'Rod McLean', 'Conrad Pope', 'Christopher Granier-Deferre', 'Meg Speirs', 'Jo Burn', 'V. Scott Balcerek', 'Kenneth Wannberg', 'Matthew Wood', 'Matthew Wood', 'Giles Keyte', 'Shawn Murphy', 'John Neufeld', 'Tony Sereno', 'Tom Bellfort', 'Ed Natividad', 'Amanda Bernstein', 'Jay Shuster', 'Ann Maskrey', 'Graham Riddell', 'Richard Sharkey', 'Abdelaziz Ben Mlouka', 'Paul Higgins', 'Guido Cerasuolo', 'Christopher Newman', 'George Walker', 'Trevor Coop', 'Michael Mooney', 'Kent Sparling', 'Morag Ross', 'Ty Teiger', 'Tory Belleci', 'Jayne-Ann Tenggren', 'Lisa Vick', 'Gwendolyn Yates Whittle', 'Gwendolyn Yates Whittle', 'Peter Heslop', 'Eddie Knight', 'Graham Hall', 'Ray De-Haan', 'Ned Gorman', 'John Midgley', 'Chris Scarabosio', 'Ginger Theisen', 'Robin Saxen', 'John Knoll', 'Adam Dale', 'James Gemmill', 'Sue Love', 'Andreas Petrides', 'Jeremy Johns', 'Marian Wilde', 'David Brown', 'Hermione Ninnim', 'Heather Smith', 'George White', 'Jeff Olson', 'Lori Arnold', 'Rob Coleman', 'Judith Weaver', 'Chuck Duke', 'Melissa Lackersteen', 'Shawn Kelly', 'Sarah Love', 'Sharon Long', 'Jan Archibald', 'Joss Gower', 'Greg Hyman', 'David M. Gray', 'Susan Greenhow', 'Sara Bolder', 'Sara Bolder', 'Peter Myslowski', 'Marc Gabbana', 'Marc Gabbana', 'Benton Jew', 'John Bartle', 'Steve Slanec', 'Bruce Lacey', 'Gary Colkett', 'Ben Howarth', 'June Prinz', 'Jeremy Pelzer', 'Jurgen Scharpf', ""Luke O'Byrne"", 'Keith Sewell', 'Philippa Day', 'Nick Heckstall-Smith', 'Iain McCaig', 'David Tanaka', 'Peter Hutchinson', ""Frank 'Pepe' Merel"", 'Enrico Ballarin', 'Matthew Goodman', 'Kenn Moynihan', 'Scott Squires', 'Stephen Hutchinson', 'Gary Burritt', 'Jessica Bellfort', 'Vernon Connolly', 'Craig Burns', 'Michael Blanchard', 'David Turchi', 'Anthony Brookman', 'Jamie Forester', 'Kevin Sellers', 'Stewart Monteith', 'Dario Cioni', 'Kurt Kaufman', 'Jim Barr', 'Neil Murphy', 'Shaun Evans', ""Mark 'Rocky' Evans"", 'Brian Blues', 'Warren Fu', 'Helen Mattocks', 'Marypat Plottner', 'Moez Kamoun', 'Rajeshree Patel', 'Kathryn Farrar', 'Morgan Johnson', 'Darlene Forrester', 'Adam Lee', 'Mark Thomas', 'Monique Gougeon', 'Aura Gilge', 'Jason Coop', 'Michele Tandy', 'Dominic Preece', 'David Valentin', 'Amanda K. Montgomery', 'Jason Phelps', 'Janet Nielsen', 'Sagar Bhanushali', 'Robert Jordan', 'Lou Durkin', 'Debra K. Chinn', 'Mimoun Mahbouli', 'Andrea Boni', 'Taylor Murphy', 'London Symphony Orchestra', 'Daryl Tucker', 'Penny Runge']","Movie Name: Star Wars: Episode I - The Phantom Menace 
 Movie Genre: ['Adventure', 'Action', 'Science Fiction'] 
 Movie Overview: Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi. 
 Movie Release Date: 1999-05-19 
 Movie Runtime: 136 
 Movie Review: 6.534 
 Movie Language: en 
 Movie Popularity: 37.621 
 Cast: ['Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid', 'Pernilla August', 'Oliver Ford Davies', 'Hugh Quarshie', 'Ahmed Best', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz', 'Terence Stamp', 'Brian Blessed', 'Andy Secombe', 'Ray Park', 'Lewis Macleod', 'Warwick Davis', 'Steve Speirs', 'Silas Carson', 'Jerome St. John Blake', 'Alan Ruscoe', 'Ralph Brown', 'Celia Imrie', 'Benedict Taylor', 'Clarence Smith', 'Samuel L. Jackson', 'Dominic West', 'Karol Cristina da Silva', 'Liz Wilson', 'Candice Orwell', 'Sofia Coppola', 'Keira Knightley', 'Bronagh Gallagher', 'John Fensom', 'Greg Proops', 'Scott Capurro', 'Margaret Towner', 'Dhruv Chanchani', 'Oliver Walpole', 'Megan Udall', 'Hassani Shapi', 'Gin Clarke', 'Khan Bonfils', 'Michelle Taylor', 'Michaela Cottrell', ""Dipika O'Neill Joti"", 'Phil Eason', 'Mark Coulier', 'Lindsay Duncan', 'Peter Serafinowicz', 'James Taylor', 'Chris Sanders', 'Toby Longworth', 'Marc Silk', 'Danny Wagner', 'Amanda Lucas', 'Katie Lucas', 'Richard Armitage', 'Sacha Alexander', 'Simon Allen', 'Paul Bannon', 'Don Bies', 'Trisha Biggar', 'Michonne Bourriague', 'Douglas Bunn', 'Ben Burtt', 'Doug Chiang', 'Rob Coleman', 'Roman Coppola', 'Sean Cronin', 'Zsuzsanna Cseh', 'Matt Daniel-Baker', 'Russell Darling', 'Philip Delancy', 'Sebastian Dewing', 'Andrew Doucette', 'C. Michael Easton', 'Andrew Elias', 'Catherine Ernster', 'Salo Gardner', 'Andrew Gersh', 'Patrice Girod', 'Ned Gorman', 'Joss Gower', 'Raymond Griffiths', 'Nathan Hamill', 'Tim Harrington', 'Sally Hawkins', 'Jack Hayes', 'Nifa Hindes', 'Nishan Hindes', 'Frank Huseyin', 'Alexi Kaye Campbell', 'David Knight', 'John Knoll', 'Kamay Lau', 'Andrew Lawden', 'John M. Levin', 'Dan Madsen', 'Iain McCaig', 'Rick McCallum', 'João Costa Menezes', 'Taylor Murphy', 'Lorne Peterson', 'Andrew Raven', 'Robby the Robot', 'Steve Sansweet', 'Mike Savva', 'Chris Scarabosio', 'Jeff Shay', 'Christian Simpson', 'Paul Martin Smith', 'Scott Squires', 'Tom Sylla', 'Bill Tlusty', 'Matthew Wood', 'Jeff Olson', 'Michael Dondero', 'Larry Ward'] 
 Crew: ['George Lucas', 'George Lucas', 'George Lucas', 'Rick McCallum', 'John Williams', 'Ben Burtt', 'Ben Burtt', 'Ben Burtt', 'Gary Rydstrom', 'Giles Nuttgens', 'Dennis Muren', 'Tom Johnson', 'Roger Christian', 'David Tattersall', 'Nick Gillard', 'Nick Gillard', 'Peter Russell', 'Peter Russell', 'Dennie Thorpe', 'Jana Vance', 'Tony Eckert', 'Fred Hole', 'Peter Walpole', 'Rob Inch', 'Rob Inch', 'Jim Passon', 'Teresa Eckton', 'David S. Dranitzke', 'Alexandra Altrocchi', 'John King', 'Bernard Bellew', 'Paul Martin Smith', 'Robin Gurland', 'Gavin Bocquet', 'Trisha Biggar', 'Phil Harvey', 'Rod McLean', 'Conrad Pope', 'Christopher Granier-Deferre', 'Meg Speirs', 'Jo Burn', 'V. Scott Balcerek', 'Kenneth Wannberg', 'Matthew Wood', 'Matthew Wood', 'Giles Keyte', 'Shawn Murphy', 'John Neufeld', 'Tony Sereno', 'Tom Bellfort', 'Ed Natividad', 'Amanda Bernstein', 'Jay Shuster', 'Ann Maskrey', 'Graham Riddell', 'Richard Sharkey', 'Abdelaziz Ben Mlouka', 'Paul Higgins', 'Guido Cerasuolo', 'Christopher Newman', 'George Walker', 'Trevor Coop', 'Michael Mooney', 'Kent Sparling', 'Morag Ross', 'Ty Teiger', 'Tory Belleci', 'Jayne-Ann Tenggren', 'Lisa Vick', 'Gwendolyn Yates Whittle', 'Gwendolyn Yates Whittle', 'Peter Heslop', 'Eddie Knight', 'Graham Hall', 'Ray De-Haan', 'Ned Gorman', 'John Midgley', 'Chris Scarabosio', 'Ginger Theisen', 'Robin Saxen', 'John Knoll', 'Adam Dale', 'James Gemmill', 'Sue Love', 'Andreas Petrides', 'Jeremy Johns', 'Marian Wilde', 'David Brown', 'Hermione Ninnim', 'Heather Smith', 'George White', 'Jeff Olson', 'Lori Arnold', 'Rob Coleman', 'Judith Weaver', 'Chuck Duke', 'Melissa Lackersteen', 'Shawn Kelly', 'Sarah Love', 'Sharon Long', 'Jan Archibald', 'Joss Gower', 'Greg Hyman', 'David M. Gray', 'Susan Greenhow', 'Sara Bolder', 'Sara Bolder', 'Peter Myslowski', 'Marc Gabbana', 'Marc Gabbana', 'Benton Jew', 'John Bartle', 'Steve Slanec', 'Bruce Lacey', 'Gary Colkett', 'Ben Howarth', 'June Prinz', 'Jeremy Pelzer', 'Jurgen Scharpf', ""Luke O'Byrne"", 'Keith Sewell', 'Philippa Day', 'Nick Heckstall-Smith', 'Iain McCaig', 'David Tanaka', 'Peter Hutchinson', ""Frank 'Pepe' Merel"", 'Enrico Ballarin', 'Matthew Goodman', 'Kenn Moynihan', 'Scott Squires', 'Stephen Hutchinson', 'Gary Burritt', 'Jessica Bellfort', 'Vernon Connolly', 'Craig Burns', 'Michael Blanchard', 'David Turchi', 'Anthony Brookman', 'Jamie Forester', 'Kevin Sellers', 'Stewart Monteith', 'Dario Cioni', 'Kurt Kaufman', 'Jim Barr', 'Neil Murphy', 'Shaun Evans', ""Mark 'Rocky' Evans"", 'Brian Blues', 'Warren Fu', 'Helen Mattocks', 'Marypat Plottner', 'Moez Kamoun', 'Rajeshree Patel', 'Kathryn Farrar', 'Morgan Johnson', 'Darlene Forrester', 'Adam Lee', 'Mark Thomas', 'Monique Gougeon', 'Aura Gilge', 'Jason Coop', 'Michele Tandy', 'Dominic Preece', 'David Valentin', 'Amanda K. Montgomery', 'Jason Phelps', 'Janet Nielsen', 'Sagar Bhanushali', 'Robert Jordan', 'Lou Durkin', 'Debra K. Chinn', 'Mimoun Mahbouli', 'Andrea Boni', 'Taylor Murphy', 'London Symphony Orchestra', 'Daryl Tucker', 'Penny Runge']"
180,Enter Nowhere,"['Mystery', 'Thriller', 'Science Fiction']","Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive.",2011-10-22,90,6.3,en,10.719,"['Katherine Waterston', 'Scott Eastwood', 'Sara Paxton', 'Shaun Sipos', 'Christopher Denham', 'Jesse Perez', 'Leigh Lezark']","['Jaye Gazeley', 'Thomas M. Harting', 'Glen Trotiner', 'Jack Heller', 'Jack Heller', 'Shawn Christensen', 'Shawn Christensen', 'Dallas Sonnier', 'Jason Dolan', 'Jason Dolan', 'Robert Crippen', 'Darren Morze', 'Michael Spirytus', 'Christopher Singleton', 'Megan McClelland']","Movie Name: Enter Nowhere 
 Movie Genre: ['Mystery', 'Thriller', 'Science Fiction'] 
 Movie Overview: Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive. 
 Movie Release Date: 2011-10-22 
 Movie Runtime: 90 
 Movie Review: 6.3 
 Movie Language: en 
 Movie Popularity: 10.719 
 Cast: ['Katherine Waterston', 'Scott Eastwood', 'Sara Paxton', 'Shaun Sipos', 'Christopher Denham', 'Jesse Perez', 'Leigh Lezark'] 
 Crew: ['Jaye Gazeley', 'Thomas M. Harting', 'Glen Trotiner', 'Jack Heller', 'Jack Heller', 'Shawn Christensen', 'Shawn Christensen', 'Dallas Sonnier', 'Jason Dolan', 'Jason Dolan', 'Robert Crippen', 'Darren Morze', 'Michael Spirytus', 'Christopher Singleton', 'Megan McClelland']"
181,Malaikat Tanpa Sayap,['Drama'],"The angel whose job is to accompany human repentance before death, fell in love for the first time. Is he willing to give up his immortality for the sake of a love that is said to be eternal?",,77,0.0,en,0.6,"['Mawar Eva De Jongh', 'Ciccio Manassero', 'Annette Edoarda', 'Vladimir Rama', 'Sahira Anjani', 'Rendy Khrisna']","['Danial Rifki', 'Agung Haryanto', 'Mala Shinta']","Movie Name: Malaikat Tanpa Sayap 
 Movie Genre: ['Drama'] 
 Movie Overview: The angel whose job is to accompany human repentance before death, fell in love for the first time. Is he willing to give up his immortality for the sake of a love that is said to be eternal? 
 Movie Release Date:  
 Movie Runtime: 77 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.6 
 Cast: ['Mawar Eva De Jongh', 'Ciccio Manassero', 'Annette Edoarda', 'Vladimir Rama', 'Sahira Anjani', 'Rendy Khrisna'] 
 Crew: ['Danial Rifki', 'Agung Haryanto', 'Mala Shinta']"
182,This Is Not Me,['Drama'],"Mario, a young man in a wheelchair, runs away from home when he finds out that his favorite band is having a concert. On the way he meets Javier, together they will discover how hostile Lima can be to them as they move away from their comfort zone.",2023-04-22,19,0.0,es,0.6,"['Alejandro Tagle', 'Joel Soria']","['Jair García Tellez', 'Jair García Tellez', 'Jair García Tellez', 'Martín Valdivia', 'Ohmar Cachay', 'Daniel Fonseca Arroyo']","Movie Name: This Is Not Me 
 Movie Genre: ['Drama'] 
 Movie Overview: Mario, a young man in a wheelchair, runs away from home when he finds out that his favorite band is having a concert. On the way he meets Javier, together they will discover how hostile Lima can be to them as they move away from their comfort zone. 
 Movie Release Date: 2023-04-22 
 Movie Runtime: 19 
 Movie Review: 0.0 
 Movie Language: es 
 Movie Popularity: 0.6 
 Cast: ['Alejandro Tagle', 'Joel Soria'] 
 Crew: ['Jair García Tellez', 'Jair García Tellez', 'Jair García Tellez', 'Martín Valdivia', 'Ohmar Cachay', 'Daniel Fonseca Arroyo']"
183,Hyperthermia,"['Action', 'Drama']","'Shams' is a photojournalist, in a romantic relationship with 'Salwa'. When he is invited to cover a wedding, he accidentally captured a photo of a burning paper with mysterious words which leads him to a murderous gang.",1978-02-18,105,7.0,ar,2.092,"['Nour El-Sherif', 'Noura', 'Laila Fawzy', 'Tawfiq Al-Deqen']","['Mohamed Khan', 'Mohamed Khan', 'Fayez Ghaly', 'Saeed Shimi']","Movie Name: Hyperthermia 
 Movie Genre: ['Action', 'Drama'] 
 Movie Overview: 'Shams' is a photojournalist, in a romantic relationship with 'Salwa'. When he is invited to cover a wedding, he accidentally captured a photo of a burning paper with mysterious words which leads him to a murderous gang. 
 Movie Release Date: 1978-02-18 
 Movie Runtime: 105 
 Movie Review: 7.0 
 Movie Language: ar 
 Movie Popularity: 2.092 
 Cast: ['Nour El-Sherif', 'Noura', 'Laila Fawzy', 'Tawfiq Al-Deqen'] 
 Crew: ['Mohamed Khan', 'Mohamed Khan', 'Fayez Ghaly', 'Saeed Shimi']"
184,The Fear,['Drama'],"Souad departs from Suez, heading to Cairo, after losing her family in the 1967 war. There she meets the journalist Ahmed, and the tragedy of ruin and destruction and the death of her mother are in her hands.",1972-01-24,85,8.0,ar,1.96,"['Soad Hosny', 'Nour El-Sherif', 'Ahmed Abaza', 'Zizi Mostafa', 'Fifi Abdo', 'Osama Abbas', 'Samir Rostom', 'Hassan Hussein', 'Adel Nassif']","['Nour El-Sherif', 'Abdelhalim Nasr', 'Ramses Naguib', 'Saeed Marzouk', 'Saeed Marzouk', 'Mustafa Kamel', 'Maher Abd Elnour']","Movie Name: The Fear 
 Movie Genre: ['Drama'] 
 Movie Overview: Souad departs from Suez, heading to Cairo, after losing her family in the 1967 war. There she meets the journalist Ahmed, and the tragedy of ruin and destruction and the death of her mother are in her hands. 
 Movie Release Date: 1972-01-24 
 Movie Runtime: 85 
 Movie Review: 8.0 
 Movie Language: ar 
 Movie Popularity: 1.96 
 Cast: ['Soad Hosny', 'Nour El-Sherif', 'Ahmed Abaza', 'Zizi Mostafa', 'Fifi Abdo', 'Osama Abbas', 'Samir Rostom', 'Hassan Hussein', 'Adel Nassif'] 
 Crew: ['Nour El-Sherif', 'Abdelhalim Nasr', 'Ramses Naguib', 'Saeed Marzouk', 'Saeed Marzouk', 'Mustafa Kamel', 'Maher Abd Elnour']"
185,さよなら ほやマン,[],,2023-11-03,0,0.0,ja,0.0,[],[],"Movie Name: さよなら ほやマン 
 Movie Genre: [] 
 Movie Overview:  
 Movie Release Date: 2023-11-03 
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: ja 
 Movie Popularity: 0.0 
 Cast: [] 
 Crew: []"
186,Visions,"['Horror', 'Mystery']","After moving to a vineyard with her family, a pregnant woman experiences horrifying visions.",2015-08-28,80,5.4,en,11.744,"['Anson Mount', 'Isla Fisher', 'Jeff Branson', 'Gillian Jacobs', 'Jim Parsons', 'Eva Longoria', 'Joanna Cassidy', 'John de Lancie', 'Michael Villar', 'Bryce Johnson', 'Annie Tedesco', ""Roberto 'Sanz' Sanchez"", 'Christine Meier', 'Chloe Meier', 'Elizabeth Rowin', 'Christine Corpuz', ""Tina D'Marco"", 'Jason McNichols', 'Alison Trumbull', 'Katy Yoder']","['Kevin Greutert', 'Kevin Greutert', 'Nancy Nayor', 'Michael Fimognari', 'Lucas Sussman', 'Jason Blum', 'L.D. Goffigan', 'Rick Lamb', 'Martin Astles', 'Mandy Kowalski', 'Anton Sanko', 'Melanie Jones', 'Lindsey Weissmueller', 'Keely Crum', 'Leah Butler', 'Aleksandr Gruzdev', 'Lisa Goldberg', 'Ania Harasimiak', 'Paul Hackner', 'Paul Hackner', 'Frank Torres', 'Serge Perron', 'Wade Chamberlain', 'Sian Richards', 'Jay W. Yowler', 'Todd Tucker', 'Hunter Brown', 'Pavy Olivarez', 'Kari Montgomery', 'Matt Kaplan', 'Zak Faust', 'Eric D. Anderson', 'Cyndi Vellmure', 'Julie Sessing', 'Sandra Skora', 'Justina Mintz', 'Mark McBryde', 'Hawk Walts', 'Eve McCarney', 'Yvonne Chu', 'David Leb', 'Ryan Michael Wilson', 'Casey McClelland', 'Gary Ramirez', 'Nikki Brower']","Movie Name: Visions 
 Movie Genre: ['Horror', 'Mystery'] 
 Movie Overview: After moving to a vineyard with her family, a pregnant woman experiences horrifying visions. 
 Movie Release Date: 2015-08-28 
 Movie Runtime: 80 
 Movie Review: 5.4 
 Movie Language: en 
 Movie Popularity: 11.744 
 Cast: ['Anson Mount', 'Isla Fisher', 'Jeff Branson', 'Gillian Jacobs', 'Jim Parsons', 'Eva Longoria', 'Joanna Cassidy', 'John de Lancie', 'Michael Villar', 'Bryce Johnson', 'Annie Tedesco', ""Roberto 'Sanz' Sanchez"", 'Christine Meier', 'Chloe Meier', 'Elizabeth Rowin', 'Christine Corpuz', ""Tina D'Marco"", 'Jason McNichols', 'Alison Trumbull', 'Katy Yoder'] 
 Crew: ['Kevin Greutert', 'Kevin Greutert', 'Nancy Nayor', 'Michael Fimognari', 'Lucas Sussman', 'Jason Blum', 'L.D. Goffigan', 'Rick Lamb', 'Martin Astles', 'Mandy Kowalski', 'Anton Sanko', 'Melanie Jones', 'Lindsey Weissmueller', 'Keely Crum', 'Leah Butler', 'Aleksandr Gruzdev', 'Lisa Goldberg', 'Ania Harasimiak', 'Paul Hackner', 'Paul Hackner', 'Frank Torres', 'Serge Perron', 'Wade Chamberlain', 'Sian Richards', 'Jay W. Yowler', 'Todd Tucker', 'Hunter Brown', 'Pavy Olivarez', 'Kari Montgomery', 'Matt Kaplan', 'Zak Faust', 'Eric D. Anderson', 'Cyndi Vellmure', 'Julie Sessing', 'Sandra Skora', 'Justina Mintz', 'Mark McBryde', 'Hawk Walts', 'Eve McCarney', 'Yvonne Chu', 'David Leb', 'Ryan Michael Wilson', 'Casey McClelland', 'Gary Ramirez', 'Nikki Brower']"
187,Midnight Garage,"['Horror', 'Mystery']","A shopping mall underground garage has a cursed parking spaces, parking all suffered all kinds of rare cruel accident, it is said that they died before invariably see a pair of deadpan ghost in the garage. Security Luo Kun (Alex Fong decorated) witnessed all this, although colleagues (Lin Jiadong ornaments) do not believe, but this supernatural thing is constantly coming.",2015-04-03,86,0.0,zh,0.84,"['Alex Fong Lik-sun', 'Lam Ka-tung', 'Yoon Soy', 'Sung-Bin Cho']","['Zhou Yaowu', 'Zhou Yaowu']","Movie Name: Midnight Garage 
 Movie Genre: ['Horror', 'Mystery'] 
 Movie Overview: A shopping mall underground garage has a cursed parking spaces, parking all suffered all kinds of rare cruel accident, it is said that they died before invariably see a pair of deadpan ghost in the garage. Security Luo Kun (Alex Fong decorated) witnessed all this, although colleagues (Lin Jiadong ornaments) do not believe, but this supernatural thing is constantly coming. 
 Movie Release Date: 2015-04-03 
 Movie Runtime: 86 
 Movie Review: 0.0 
 Movie Language: zh 
 Movie Popularity: 0.84 
 Cast: ['Alex Fong Lik-sun', 'Lam Ka-tung', 'Yoon Soy', 'Sung-Bin Cho'] 
 Crew: ['Zhou Yaowu', 'Zhou Yaowu']"
