,title,genres,overview,release_date,runtime,review,language,popularity,cast,crew,content to embed
36,Carnival,['Music'],,1983-03-06,12,0.0,en,0.626,[],['James Herbert'],"Movie Name: Carnival 
 Movie Genre: ['Music'] 
 Movie Overview:  
 Movie Release Date: 1983-03-06 
 Movie Runtime: 12 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.626 
 Cast: [] 
 Crew: ['James Herbert']"
37,Earth Wind & Fire: Shining Stars,[],"This is their story. This is their music...There is nowhere else you can go to see and hear the amazing stories and songs that form the history of Earth Wind &amp; Fire. The Earth Wind &amp; Fire story is told by the people who created it, lived it and made it happen.",2001-08-21,120,0.0,en,0.6,[],['Kathryn Arnold'],"Movie Name: Earth Wind & Fire: Shining Stars 
 Movie Genre: [] 
 Movie Overview: This is their story. This is their music...There is nowhere else you can go to see and hear the amazing stories and songs that form the history of Earth Wind &amp; Fire. The Earth Wind &amp; Fire story is told by the people who created it, lived it and made it happen. 
 Movie Release Date: 2001-08-21 
 Movie Runtime: 120 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: ['Kathryn Arnold']"
38,Jack,"['Comedy', 'Family', 'Drama']","Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over.",1996-08-09,113,6.285,en,11.622,"['Robin Williams', 'Diane Lane', 'Brian Kerwin', 'Jennifer Lopez', 'Bill Cosby', 'Fran Drescher', 'Adam Zolotin', 'Irwin Corey', 'Jurnee Smollett', 'Ashlee Lauren', 'Mario Yedidia', 'Michael McKean', 'Todd Bosley', 'Seth Smith', 'Don Novello', 'Allan Rich', 'Keone Young', 'Allison Whitbeck', 'Josh Kornbluth']","['Francis Ford Coppola', 'Francis Ford Coppola', 'Dean Tavoularis', 'Angelo P. Graham', 'John Toll', 'Doug Claybourne', 'Barry Malkin', 'Fred Fuchs', 'Armin Ganz', 'Armin Ganz', 'Jack Gill', 'Michael Kamen', 'Aggie Guerard Rodgers', 'Barbara Munch', 'Rocky Capella', 'Roman Coppola', 'James DeMonaco', 'Gary Nadeau', 'Mike Mitchell', 'Andy Gill', 'Linda Phillips-Palo', 'Pat Romano', 'Alice Tompkins', 'Michael Runyard', 'Larry Nicholas', 'Ricardo Mestres', 'Rosalie Joseph']","Movie Name: Jack 
 Movie Genre: ['Comedy', 'Family', 'Drama'] 
 Movie Overview: Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over. 
 Movie Release Date: 1996-08-09 
 Movie Runtime: 113 
 Movie Review: 6.285 
 Movie Language: en 
 Movie Popularity: 11.622 
 Cast: ['Robin Williams', 'Diane Lane', 'Brian Kerwin', 'Jennifer Lopez', 'Bill Cosby', 'Fran Drescher', 'Adam Zolotin', 'Irwin Corey', 'Jurnee Smollett', 'Ashlee Lauren', 'Mario Yedidia', 'Michael McKean', 'Todd Bosley', 'Seth Smith', 'Don Novello', 'Allan Rich', 'Keone Young', 'Allison Whitbeck', 'Josh Kornbluth'] 
 Crew: ['Francis Ford Coppola', 'Francis Ford Coppola', 'Dean Tavoularis', 'Angelo P. Graham', 'John Toll', 'Doug Claybourne', 'Barry Malkin', 'Fred Fuchs', 'Armin Ganz', 'Armin Ganz', 'Jack Gill', 'Michael Kamen', 'Aggie Guerard Rodgers', 'Barbara Munch', 'Rocky Capella', 'Roman Coppola', 'James DeMonaco', 'Gary Nadeau', 'Mike Mitchell', 'Andy Gill', 'Linda Phillips-Palo', 'Pat Romano', 'Alice Tompkins', 'Michael Runyard', 'Larry Nicholas', 'Ricardo Mestres', 'Rosalie Joseph']"
39,Justice League: Warworld,"['Animation', 'Action', 'Science Fiction', 'Adventure']","Until now, the Justice League has been a loose association of superpowered individuals. But when they are swept away to Warworld, a place of unending brutal gladiatorial combat, Batman, Superman, Wonder Woman and the others must somehow unite to form an unbeatable resistance able to lead an entire planet to freedom.",2023-07-25,90,7.3,en,325.093,"['Jensen Ackles', 'Darren Criss', 'Stana Katic', 'Ike Amadi', 'Troy Baker', 'Matt Bomer', 'Roger Cross', 'Brett Dalton', 'Trevor Devall', 'John DiMaggio', 'Robin Atkin Downes', 'Frank Grillo', 'Rachel Kimsey', 'David Lodge', ""Damian O'Hare"", 'Teddy Sears', 'Kari Wahlgren']","['Bob Kane', 'Michael Uslan', 'Jerry Siegel', 'Joe Shuster', 'Kelly Ann Foley', 'Kelly Ann Foley', 'Butch Lukic', 'Bobbie Page', 'Marv Wolfman', 'Sam Register', 'James Krieg', 'Len Wein', 'Bill Finger', 'Lee Seung-Gyu', 'Ernie Altbacker', 'Keith Giffen', 'William Moulton Marston', 'Patrick J. Foley', 'Patrick J. Foley', 'Keo Thongkham', 'Michael Gatt', 'Young-ju Kim', 'Josie Campbell', 'Wes Gleason', 'Jeremy Adams', 'Jim Starlin', 'George Pérez', 'John Reynolds', 'John Reynolds', 'Dan Duncan', 'David M. Cowan', 'David M. Cowan', 'Eric Guzman', 'Kimberly S. Moreau', 'Jae Ha Lee', 'Kim Erin Eunsung', 'Roger Slifer', 'Bryan Turner', 'Joe Certa', 'Joe Samachson', 'Bruce King', 'Aluir Amancio', 'Ki-Yong Bae', 'Jeff Wamester', 'Marlene Corpuz', 'Mark A. Keatts', 'Mark A. Keatts', 'Otto Schmidt', 'Brian Uchida', 'Albert Park', 'Michael Garcia', 'Michael Garcia', ""Angela O'Sullivan"", 'Dusty Abell', 'Tina Duong', 'Kip Brown', 'Harrison T. Barth', 'Michele Beeson', 'Gabriel Gianola', 'Seong Ji-yeong', 'Rebecca Sands Coutts', 'Marissa Llano', 'Fred Salinas', 'Fred Salinas', 'Ifesinachi Orjiekwe', 'DJ Zutkovic', 'Baek Seung-chang', 'Mike Grell', 'Art Lee', 'Jin Sun Park', 'Jin Seong Kim', 'Seog Woo Kim']","Movie Name: Justice League: Warworld 
 Movie Genre: ['Animation', 'Action', 'Science Fiction', 'Adventure'] 
 Movie Overview: Until now, the Justice League has been a loose association of superpowered individuals. But when they are swept away to Warworld, a place of unending brutal gladiatorial combat, Batman, Superman, Wonder Woman and the others must somehow unite to form an unbeatable resistance able to lead an entire planet to freedom. 
 Movie Release Date: 2023-07-25 
 Movie Runtime: 90 
 Movie Review: 7.3 
 Movie Language: en 
 Movie Popularity: 325.093 
 Cast: ['Jensen Ackles', 'Darren Criss', 'Stana Katic', 'Ike Amadi', 'Troy Baker', 'Matt Bomer', 'Roger Cross', 'Brett Dalton', 'Trevor Devall', 'John DiMaggio', 'Robin Atkin Downes', 'Frank Grillo', 'Rachel Kimsey', 'David Lodge', ""Damian O'Hare"", 'Teddy Sears', 'Kari Wahlgren'] 
 Crew: ['Bob Kane', 'Michael Uslan', 'Jerry Siegel', 'Joe Shuster', 'Kelly Ann Foley', 'Kelly Ann Foley', 'Butch Lukic', 'Bobbie Page', 'Marv Wolfman', 'Sam Register', 'James Krieg', 'Len Wein', 'Bill Finger', 'Lee Seung-Gyu', 'Ernie Altbacker', 'Keith Giffen', 'William Moulton Marston', 'Patrick J. Foley', 'Patrick J. Foley', 'Keo Thongkham', 'Michael Gatt', 'Young-ju Kim', 'Josie Campbell', 'Wes Gleason', 'Jeremy Adams', 'Jim Starlin', 'George Pérez', 'John Reynolds', 'John Reynolds', 'Dan Duncan', 'David M. Cowan', 'David M. Cowan', 'Eric Guzman', 'Kimberly S. Moreau', 'Jae Ha Lee', 'Kim Erin Eunsung', 'Roger Slifer', 'Bryan Turner', 'Joe Certa', 'Joe Samachson', 'Bruce King', 'Aluir Amancio', 'Ki-Yong Bae', 'Jeff Wamester', 'Marlene Corpuz', 'Mark A. Keatts', 'Mark A. Keatts', 'Otto Schmidt', 'Brian Uchida', 'Albert Park', 'Michael Garcia', 'Michael Garcia', ""Angela O'Sullivan"", 'Dusty Abell', 'Tina Duong', 'Kip Brown', 'Harrison T. Barth', 'Michele Beeson', 'Gabriel Gianola', 'Seong Ji-yeong', 'Rebecca Sands Coutts', 'Marissa Llano', 'Fred Salinas', 'Fred Salinas', 'Ifesinachi Orjiekwe', 'DJ Zutkovic', 'Baek Seung-chang', 'Mike Grell', 'Art Lee', 'Jin Sun Park', 'Jin Seong Kim', 'Seog Woo Kim']"
40,Straw Dogs,"['Drama', 'Thriller']","David Sumner, a mild-mannered academic from the United States, marries Amy, an Englishwoman. In order to escape a hectic stateside lifestyle, David and his wife relocate to the small town in rural Cornwall where Amy was raised. There, David is ostracized by the brutish men of the village, including Amy's old flame, Charlie. Eventually the taunts escalate, and two of the locals rape Amy. This sexual assault awakes a shockingly violent side of David.",1971-11-25,116,7.141,en,15.503,"['Dustin Hoffman', 'Susan George', 'Peter Vaughan', 'T. P. McKenna', 'Del Henney', 'Jim Norton', 'Donald Webster', 'Ken Hutchison', 'Len Jones', 'Sally Thomsett', 'Robert Keegan', 'Peter Arne', 'Cherina Schaer', 'Colin Welland', 'June Brown', 'Jimmy Charters', 'Chloe Franks', 'Michael Mundell', 'David Warner']","['Roger Spottiswoode', 'Sam Peckinpah', 'Sam Peckinpah', 'Jerry Fielding', 'Ray Simm', 'Tony Lawson', 'Norman Savage', 'Miriam Brickman', 'Gordon Williams', 'David Zelag Goodman', 'Daniel Melnick', 'James Swann', 'John Coquillon', 'Ken Bridgeman', 'Garth Craven', 'Gerry Humphreys', 'Michael Ellis', 'Harry Frampton', 'Peter Frampton', 'Terry Marcel', 'Billy Cornelius', 'Sue Longhurst', 'Eddie Stacey', 'Derek Kavanagh', 'Peter James', 'John Bramall', 'Michael Murray', 'Joe Dunne', 'John Richardson', 'Peter Brayham', 'Bobbie Smith', 'Peter Hutchinson', 'Julia Trevelyan Oman', 'Nick Farnes', 'Katherine Haber', 'Paul Davies', 'Gary White', 'Roy Pembrooke']","Movie Name: Straw Dogs 
 Movie Genre: ['Drama', 'Thriller'] 
 Movie Overview: David Sumner, a mild-mannered academic from the United States, marries Amy, an Englishwoman. In order to escape a hectic stateside lifestyle, David and his wife relocate to the small town in rural Cornwall where Amy was raised. There, David is ostracized by the brutish men of the village, including Amy's old flame, Charlie. Eventually the taunts escalate, and two of the locals rape Amy. This sexual assault awakes a shockingly violent side of David. 
 Movie Release Date: 1971-11-25 
 Movie Runtime: 116 
 Movie Review: 7.141 
 Movie Language: en 
 Movie Popularity: 15.503 
 Cast: ['Dustin Hoffman', 'Susan George', 'Peter Vaughan', 'T. P. McKenna', 'Del Henney', 'Jim Norton', 'Donald Webster', 'Ken Hutchison', 'Len Jones', 'Sally Thomsett', 'Robert Keegan', 'Peter Arne', 'Cherina Schaer', 'Colin Welland', 'June Brown', 'Jimmy Charters', 'Chloe Franks', 'Michael Mundell', 'David Warner'] 
 Crew: ['Roger Spottiswoode', 'Sam Peckinpah', 'Sam Peckinpah', 'Jerry Fielding', 'Ray Simm', 'Tony Lawson', 'Norman Savage', 'Miriam Brickman', 'Gordon Williams', 'David Zelag Goodman', 'Daniel Melnick', 'James Swann', 'John Coquillon', 'Ken Bridgeman', 'Garth Craven', 'Gerry Humphreys', 'Michael Ellis', 'Harry Frampton', 'Peter Frampton', 'Terry Marcel', 'Billy Cornelius', 'Sue Longhurst', 'Eddie Stacey', 'Derek Kavanagh', 'Peter James', 'John Bramall', 'Michael Murray', 'Joe Dunne', 'John Richardson', 'Peter Brayham', 'Bobbie Smith', 'Peter Hutchinson', 'Julia Trevelyan Oman', 'Nick Farnes', 'Katherine Haber', 'Paul Davies', 'Gary White', 'Roy Pembrooke']"
41,Hot House Backroom Exclusive 15,[],"Volume 15 contains 5 smoking-hot scenes with the biggest monster cocks on the planet, including cover stud Philippe Delvaux with Nash Lawler, Hot House Exclusive Ethan Wolfe with Dak Ramsey, Hot House Exclusive Vince Ferelli with Josh West and more!",2009-01-09,98,6.0,en,0.0,"['Dak Ramsey', 'Ethan Wolfe', 'Josh West', 'Kyle King', 'Luke Cassidy', 'Nash Lawler', 'Philippe Delvaux', 'Jared Degado']",['Robert C. Drake'],"Movie Name: Hot House Backroom Exclusive 15 
 Movie Genre: [] 
 Movie Overview: Volume 15 contains 5 smoking-hot scenes with the biggest monster cocks on the planet, including cover stud Philippe Delvaux with Nash Lawler, Hot House Exclusive Ethan Wolfe with Dak Ramsey, Hot House Exclusive Vince Ferelli with Josh West and more! 
 Movie Release Date: 2009-01-09 
 Movie Runtime: 98 
 Movie Review: 6.0 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: ['Dak Ramsey', 'Ethan Wolfe', 'Josh West', 'Kyle King', 'Luke Cassidy', 'Nash Lawler', 'Philippe Delvaux', 'Jared Degado'] 
 Crew: ['Robert C. Drake']"
42,Centerfold,[],"Kris Rand is a successful adult photographer working for magazines, a sort of Suze Randall. We see in flashback her start in college days as a photography student, auditioning for Steve Drake & T. T. Boy as a model and readily subjecting herself to casting couch sex, anxious to get ahead.",1993-10-07,85,6.0,en,0.0,"['Hyapatia Lee', 'Sheila Stone', 'Randy Spears', 'Porsche Lynn', 'Francesca Le', 'Marc Wallice', 'Nick East', 'Steve Drake', 'T.T. Boy', 'Victor Lemoure']","['Jack Remy', 'Ariel Hart', 'Bud Lee', 'Bud Lee', 'Bud Lee', 'Michael Zen', 'Mike Shadowe', 'Dean Roberson', 'Ron Vogel', 'Ron Vogel', 'Ted Gorley', 'Jace Rocker', 'Double Vision']","Movie Name: Centerfold 
 Movie Genre: [] 
 Movie Overview: Kris Rand is a successful adult photographer working for magazines, a sort of Suze Randall. We see in flashback her start in college days as a photography student, auditioning for Steve Drake & T. T. Boy as a model and readily subjecting herself to casting couch sex, anxious to get ahead. 
 Movie Release Date: 1993-10-07 
 Movie Runtime: 85 
 Movie Review: 6.0 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: ['Hyapatia Lee', 'Sheila Stone', 'Randy Spears', 'Porsche Lynn', 'Francesca Le', 'Marc Wallice', 'Nick East', 'Steve Drake', 'T.T. Boy', 'Victor Lemoure'] 
 Crew: ['Jack Remy', 'Ariel Hart', 'Bud Lee', 'Bud Lee', 'Bud Lee', 'Michael Zen', 'Mike Shadowe', 'Dean Roberson', 'Ron Vogel', 'Ron Vogel', 'Ted Gorley', 'Jace Rocker', 'Double Vision']"
43,Stranger in My Own Skin,"['Documentary', 'Music']","A portrait of musician and artist Peter Doherty as he tries to pursue his musical career while battling his addiction. Torn between the needs of his inner life and the demands of the outside world, Doherty dares to face all the demons to overcome this misunderstood disease.",2023-11-09,92,0.0,en,9.69,['Pete Doherty'],"['Paco Sweetman', 'Myriam Weil', 'Katia de Vidas', 'Katia de Vidas']","Movie Name: Stranger in My Own Skin 
 Movie Genre: ['Documentary', 'Music'] 
 Movie Overview: A portrait of musician and artist Peter Doherty as he tries to pursue his musical career while battling his addiction. Torn between the needs of his inner life and the demands of the outside world, Doherty dares to face all the demons to overcome this misunderstood disease. 
 Movie Release Date: 2023-11-09 
 Movie Runtime: 92 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 9.69 
 Cast: ['Pete Doherty'] 
 Crew: ['Paco Sweetman', 'Myriam Weil', 'Katia de Vidas', 'Katia de Vidas']"
44,Rocco's True Anal Stories 5,[],,1999-11-06,133,0.0,en,0.0,"['Cassandra Wild', 'Daniella Rush', 'Laura Angel', 'Remigio Zampa', 'Rocco Siffredi', 'Steve Holmes', 'Camilla Krabbe', 'Jini J.', 'Nancy Lee']",['Rocco Siffredi'],"Movie Name: Rocco's True Anal Stories 5 
 Movie Genre: [] 
 Movie Overview:  
 Movie Release Date: 1999-11-06 
 Movie Runtime: 133 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: ['Cassandra Wild', 'Daniella Rush', 'Laura Angel', 'Remigio Zampa', 'Rocco Siffredi', 'Steve Holmes', 'Camilla Krabbe', 'Jini J.', 'Nancy Lee'] 
 Crew: ['Rocco Siffredi']"
45,Bandra,['Action'],,2023-11-10,0,0.0,ml,7.666,"['Dileep', 'Tamannaah Bhatia', 'Mamta Mohandas', 'R. Sarathkumar', 'Dino Morea', 'Lenaa', 'Easwari Rao', 'Rajveer Ankur Singh', 'Darasing Khurana', 'Amit Kumar Tiwari', 'VTV Ganesh', 'Amika Shail']","['Shaji Kumar', 'Uday Krishna', 'Vivek Harshan', 'Sam C S', 'Mafia Sasi', 'Renganaath Ravee', 'Noble Jacob', 'Ranjith Ambady', 'Subhash Karun', 'Arun Gopy', 'Praveen Varma', 'Ramdas Mathur', 'Shihab Vennala', 'Phoenix Prabhu', 'Ajith Vinayaka']","Movie Name: Bandra 
 Movie Genre: ['Action'] 
 Movie Overview:  
 Movie Release Date: 2023-11-10 
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: ml 
 Movie Popularity: 7.666 
 Cast: ['Dileep', 'Tamannaah Bhatia', 'Mamta Mohandas', 'R. Sarathkumar', 'Dino Morea', 'Lenaa', 'Easwari Rao', 'Rajveer Ankur Singh', 'Darasing Khurana', 'Amit Kumar Tiwari', 'VTV Ganesh', 'Amika Shail'] 
 Crew: ['Shaji Kumar', 'Uday Krishna', 'Vivek Harshan', 'Sam C S', 'Mafia Sasi', 'Renganaath Ravee', 'Noble Jacob', 'Ranjith Ambady', 'Subhash Karun', 'Arun Gopy', 'Praveen Varma', 'Ramdas Mathur', 'Shihab Vennala', 'Phoenix Prabhu', 'Ajith Vinayaka']"
46,"Modernism, Inc.: The Eliot Noyes Design Story",[],"A documentary exploring the life and work of influential mid-century architect and designer, Eliot Noyes, who is best remembered as the man behind IBM's landmark design program in the 1950s and 1960s.",,118,0.0,en,0.6,['Sebastian Roché'],"['Jason Cohn', 'Jason Cohn']","Movie Name: Modernism, Inc.: The Eliot Noyes Design Story 
 Movie Genre: [] 
 Movie Overview: A documentary exploring the life and work of influential mid-century architect and designer, Eliot Noyes, who is best remembered as the man behind IBM's landmark design program in the 1950s and 1960s. 
 Movie Release Date:  
 Movie Runtime: 118 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.6 
 Cast: ['Sebastian Roché'] 
 Crew: ['Jason Cohn', 'Jason Cohn']"
47,The Gin Game,"['Drama', 'TV Movie']","Set in an old folks home, senior citizen Weller Martin (Hume Cronyn) has the disease of Old Age, meets an old woman named Fonsia Dorsey (Jessica Tandy) who's diabetic. They both discuss issues such as society, the hospitals, money, families, and the folks home where they live, over a game of Gin Rummy. Fonsia has never played before so Weller teachers her. Instantly she goes on a winning streak, making it very hard for Weller not to lose his temper. But he does. Both put out an excellent performance with a lot of swearing!",1981-04-21,83,8.0,en,0.6,"['Jessica Tandy', 'Hume Cronyn']","['Mike Nichols', 'Michael Small', 'Terry Hughes', 'Terry Hughes', 'Ellen Krass', 'Archer King', 'D.L. Coburn', 'Robert Dale Martin', 'Bill Walker']","Movie Name: The Gin Game 
 Movie Genre: ['Drama', 'TV Movie'] 
 Movie Overview: Set in an old folks home, senior citizen Weller Martin (Hume Cronyn) has the disease of Old Age, meets an old woman named Fonsia Dorsey (Jessica Tandy) who's diabetic. They both discuss issues such as society, the hospitals, money, families, and the folks home where they live, over a game of Gin Rummy. Fonsia has never played before so Weller teachers her. Instantly she goes on a winning streak, making it very hard for Weller not to lose his temper. But he does. Both put out an excellent performance with a lot of swearing! 
 Movie Release Date: 1981-04-21 
 Movie Runtime: 83 
 Movie Review: 8.0 
 Movie Language: en 
 Movie Popularity: 0.6 
 Cast: ['Jessica Tandy', 'Hume Cronyn'] 
 Crew: ['Mike Nichols', 'Michael Small', 'Terry Hughes', 'Terry Hughes', 'Ellen Krass', 'Archer King', 'D.L. Coburn', 'Robert Dale Martin', 'Bill Walker']"
48,Hot House Backroom Exclusive 16,[],"Volume 16 contains 5 smoking-hot scenes starring hot and horny men who hook up, get naked, and get right down to business. The cocks are huge, the holes are hungry, and the action never stops. Grab your cock and jack along with some of our favorite Backroom scenes.",2009-01-10,88,7.0,en,0.0,"['Paul Wagner', 'Andrew Justice', 'Blu Kennedy', 'Dak Ramsey', 'JR Matthews', 'Kyle King', 'Luke Cassidy', 'Robbie Ireland', 'Ross Hurston']",['Robert C. Drake'],"Movie Name: Hot House Backroom Exclusive 16 
 Movie Genre: [] 
 Movie Overview: Volume 16 contains 5 smoking-hot scenes starring hot and horny men who hook up, get naked, and get right down to business. The cocks are huge, the holes are hungry, and the action never stops. Grab your cock and jack along with some of our favorite Backroom scenes. 
 Movie Release Date: 2009-01-10 
 Movie Runtime: 88 
 Movie Review: 7.0 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: ['Paul Wagner', 'Andrew Justice', 'Blu Kennedy', 'Dak Ramsey', 'JR Matthews', 'Kyle King', 'Luke Cassidy', 'Robbie Ireland', 'Ross Hurston'] 
 Crew: ['Robert C. Drake']"
49,"Hemet, or the Landlady Don't Drink Tea","['Horror', 'Comedy', 'Crime', 'Thriller']","A tyrannical landlady in Hemet, California lords it over her tenants, pitting them against each other in a web of paranoia spun for deadly results.",,0,0.0,en,2.071,"['Kimberly Weinberger', 'Brian Patrick Butler', 'Aimee La Joie', 'Randy Davison', 'Merrick McCartha', 'Matthew Rhodes', 'Nick Young', 'Pierce Wallace', 'Jake Golden', 'Mia Gascon', 'Derrick Acosta', 'Mark Atkinson', ""Aleksander D'Avignon"", 'Sandy Nissou', 'Michael J. Kim', 'Mark Allyn', 'Derrick Mangin', 'Alice Redhead', 'Marie Cuvadar', 'Tony Gorodeckas', 'Scott Schramp', 'Tanya Ruth Linsdau', 'Roger Guy English', 'Savannah Hayworth', 'Allie Pizzo']","['Justin Burquist', 'Brian Patrick Butler', 'Brian Patrick Butler', 'Brian Patrick Butler', 'Tony Olmos', 'Tony Olmos', 'Robert Anthony Padilla', 'Sandy Nissou']","Movie Name: Hemet, or the Landlady Don't Drink Tea 
 Movie Genre: ['Horror', 'Comedy', 'Crime', 'Thriller'] 
 Movie Overview: A tyrannical landlady in Hemet, California lords it over her tenants, pitting them against each other in a web of paranoia spun for deadly results. 
 Movie Release Date:  
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 2.071 
 Cast: ['Kimberly Weinberger', 'Brian Patrick Butler', 'Aimee La Joie', 'Randy Davison', 'Merrick McCartha', 'Matthew Rhodes', 'Nick Young', 'Pierce Wallace', 'Jake Golden', 'Mia Gascon', 'Derrick Acosta', 'Mark Atkinson', ""Aleksander D'Avignon"", 'Sandy Nissou', 'Michael J. Kim', 'Mark Allyn', 'Derrick Mangin', 'Alice Redhead', 'Marie Cuvadar', 'Tony Gorodeckas', 'Scott Schramp', 'Tanya Ruth Linsdau', 'Roger Guy English', 'Savannah Hayworth', 'Allie Pizzo'] 
 Crew: ['Justin Burquist', 'Brian Patrick Butler', 'Brian Patrick Butler', 'Brian Patrick Butler', 'Tony Olmos', 'Tony Olmos', 'Robert Anthony Padilla', 'Sandy Nissou']"
50,Winter Spring Summer or Fall,"['Comedy', 'Romance', 'Drama']","Remi and Barnes, two very different teenagers, meet by chance in the winter of their senior year, then spend four  days together over the course of a year that will change their lives forever.",,0,0.0,en,4.214,"['Jenna Ortega', 'Percy Hynes White', 'Adam Rodríguez', 'Marisol Nichols', 'Elias Kacavas', 'Jacqueline Emerson', 'John Raymond Barker', 'Kate Rachesky', 'Alireza Mirmontazeri']","['Brad Krevoy', 'Tiffany Paulsen', 'Tiffany Paulsen', 'Josh Shader', 'Jenna Ortega', 'David M. Wulf', 'Dan Schoffer']","Movie Name: Winter Spring Summer or Fall 
 Movie Genre: ['Comedy', 'Romance', 'Drama'] 
 Movie Overview: Remi and Barnes, two very different teenagers, meet by chance in the winter of their senior year, then spend four  days together over the course of a year that will change their lives forever. 
 Movie Release Date:  
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 4.214 
 Cast: ['Jenna Ortega', 'Percy Hynes White', 'Adam Rodríguez', 'Marisol Nichols', 'Elias Kacavas', 'Jacqueline Emerson', 'John Raymond Barker', 'Kate Rachesky', 'Alireza Mirmontazeri'] 
 Crew: ['Brad Krevoy', 'Tiffany Paulsen', 'Tiffany Paulsen', 'Josh Shader', 'Jenna Ortega', 'David M. Wulf', 'Dan Schoffer']"
51,Nam June Paik: Moon Is the Oldest TV,['Documentary'],"The quixotic journey of Nam June Paik, one of the most famous Asian artists of the 20th century, who revolutionized the use of technology as an artistic canvas and prophesied both the fascist tendencies and intercultural understanding that would arise from the interconnected metaverse of today's world.",2023-03-24,107,6.8,en,5.055,"['Nam June Paik', 'David Bowie', 'Yoko Ono', 'Andy Warhol', 'Ryuichi Sakamoto', 'Jonas Mekas', 'Allen Ginsberg', 'John Cage', 'Joseph Beuys', 'Merce Cunningham', 'George Maciunas', 'Charlotte Moorman', 'John G Hanhardt']","['Steven Yeun', 'Fab 5 Freddy', 'Nelson Walker III', 'Taryn Gould', 'Florence Sloan', 'Amanda Kim', 'Amanda Kim', 'Steven Jang', 'Alexandra Munroe']","Movie Name: Nam June Paik: Moon Is the Oldest TV 
 Movie Genre: ['Documentary'] 
 Movie Overview: The quixotic journey of Nam June Paik, one of the most famous Asian artists of the 20th century, who revolutionized the use of technology as an artistic canvas and prophesied both the fascist tendencies and intercultural understanding that would arise from the interconnected metaverse of today's world. 
 Movie Release Date: 2023-03-24 
 Movie Runtime: 107 
 Movie Review: 6.8 
 Movie Language: en 
 Movie Popularity: 5.055 
 Cast: ['Nam June Paik', 'David Bowie', 'Yoko Ono', 'Andy Warhol', 'Ryuichi Sakamoto', 'Jonas Mekas', 'Allen Ginsberg', 'John Cage', 'Joseph Beuys', 'Merce Cunningham', 'George Maciunas', 'Charlotte Moorman', 'John G Hanhardt'] 
 Crew: ['Steven Yeun', 'Fab 5 Freddy', 'Nelson Walker III', 'Taryn Gould', 'Florence Sloan', 'Amanda Kim', 'Amanda Kim', 'Steven Jang', 'Alexandra Munroe']"
52,Hot House Backroom Exclusive 17,[],"The #1 scenes that are burning up the web in the Hot House Backroom are now available to you on DVD! Volume 17 contains 5 smoking-hot scenes starring horse-hung studs who can't wait to suck and fuck no matter where they are. From the locker room to the bedroom these horned up muscular hunks hook up, get naked, and get their nut!",2009-06-25,93,8.5,en,0.0,"['Alessio Romero', 'Fabio Stallone', 'Jackson Lawless', 'Nash Lawler', 'Paul Wagner', 'Rafael Alencar', 'Tim Kruger', 'Tony Vega', 'Tyler Saint', 'Jared Degado']",['Robert C. Drake'],"Movie Name: Hot House Backroom Exclusive 17 
 Movie Genre: [] 
 Movie Overview: The #1 scenes that are burning up the web in the Hot House Backroom are now available to you on DVD! Volume 17 contains 5 smoking-hot scenes starring horse-hung studs who can't wait to suck and fuck no matter where they are. From the locker room to the bedroom these horned up muscular hunks hook up, get naked, and get their nut! 
 Movie Release Date: 2009-06-25 
 Movie Runtime: 93 
 Movie Review: 8.5 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: ['Alessio Romero', 'Fabio Stallone', 'Jackson Lawless', 'Nash Lawler', 'Paul Wagner', 'Rafael Alencar', 'Tim Kruger', 'Tony Vega', 'Tyler Saint', 'Jared Degado'] 
 Crew: ['Robert C. Drake']"
