,title,genres,overview,release_date,runtime,review,language,popularity,cast,crew,content to embed
317,The Tree,['Drama'],"The O'Neills lived happily in their house in the Australian countryside. That was until one day fate struck blindly, taking the life of Peter, the father, leaving his grief-stricken wife Dawn alone with their four children. Among them, eight-year-old Simone denies this reality. She is persuaded that her father still lives in the giant fig tree growing near their house and speaks to her through its leaves. But the tree becomes more and more invasive and threatens the house. It must be felled. Of course, Simone won't allow it.",2010-03-03,100,6.4,en,7.827,"['Charlotte Gainsbourg', 'Morgan Davies', 'Marton Csokas', 'Christian Byers', 'Tom Russell', 'Gabriel Gotting', 'Aden Young', 'Penne Hackforth-Jones', 'Gillian Jones', 'Murray Shoring']","['François Gédigier', 'Kent Smith', 'Nikki Barrett', 'Alberto Fanni', 'Flaminio Zadra', 'Grégoire Hetzel', 'Steven Jones-Evans', 'Sue Taylor', 'Nigel Bluck', 'Julie Bertuccelli', 'Julie Bertuccelli', 'Judy Pascoe', 'Elizabeth J. Mars', 'Rosemary Blight', 'Antonia Barnard', 'Yaël Fogiel', 'Laetitia Gonzalez', 'Paolo Colombo']","Movie Genre: ['Drama'] 
 Movie Overview: The O'Neills lived happily in their house in the Australian countryside. That was until one day fate struck blindly, taking the life of Peter, the father, leaving his grief-stricken wife Dawn alone with their four children. Among them, eight-year-old Simone denies this reality. She is persuaded that her father still lives in the giant fig tree growing near their house and speaks to her through its leaves. But the tree becomes more and more invasive and threatens the house. It must be felled. Of course, Simone won't allow it. 
 Movie Release Date: 2010-03-03 
 Movie Runtime: 100 
 Movie Review: 6.4 
 Movie Language: en 
 Movie Popularity: 7.827 
 Cast: ['Charlotte Gainsbourg', 'Morgan Davies', 'Marton Csokas', 'Christian Byers', 'Tom Russell', 'Gabriel Gotting', 'Aden Young', 'Penne Hackforth-Jones', 'Gillian Jones', 'Murray Shoring'] 
 Crew: ['François Gédigier', 'Kent Smith', 'Nikki Barrett', 'Alberto Fanni', 'Flaminio Zadra', 'Grégoire Hetzel', 'Steven Jones-Evans', 'Sue Taylor', 'Nigel Bluck', 'Julie Bertuccelli', 'Julie Bertuccelli', 'Judy Pascoe', 'Elizabeth J. Mars', 'Rosemary Blight', 'Antonia Barnard', 'Yaël Fogiel', 'Laetitia Gonzalez', 'Paolo Colombo']"
318,Harry in Your Pocket,"['Comedy', 'Crime', 'Drama']",A master thief and his drug-addicted partner teach two aspiring crooks how to steal wallets.,1973-09-23,103,5.6,en,3.387,"['James Coburn', 'Michael Sarrazin', 'Trish Van Devere', 'Walter Pidgeon', 'Michael C. Gwynne', 'Tony Giorgio', 'Michael Stearns', 'Susan Mullen', 'Duane Bennett', 'Stanley Bolt', 'Barry Grimshaw', 'Mike Reynolds', 'Harry Klekas', 'Coleman Creel', 'Joe Sawyers', 'Michael Kriss', 'Beverly Rowland']","['Bernie Pollack', 'Arthur Hilton', 'Lalo Schifrin', 'Bruce Geller', 'Bruce Geller', 'Fred J. Koenekamp', 'Ric Rondell', 'Ronald Austin', 'Susan Germaine', 'Gary Shaffer', 'James D. Buchanan', 'Michael Hancock', 'Alan Godfrey', 'Lee Wenner', 'Alden Schwimmer']","Movie Genre: ['Comedy', 'Crime', 'Drama'] 
 Movie Overview: A master thief and his drug-addicted partner teach two aspiring crooks how to steal wallets. 
 Movie Release Date: 1973-09-23 
 Movie Runtime: 103 
 Movie Review: 5.6 
 Movie Language: en 
 Movie Popularity: 3.387 
 Cast: ['James Coburn', 'Michael Sarrazin', 'Trish Van Devere', 'Walter Pidgeon', 'Michael C. Gwynne', 'Tony Giorgio', 'Michael Stearns', 'Susan Mullen', 'Duane Bennett', 'Stanley Bolt', 'Barry Grimshaw', 'Mike Reynolds', 'Harry Klekas', 'Coleman Creel', 'Joe Sawyers', 'Michael Kriss', 'Beverly Rowland'] 
 Crew: ['Bernie Pollack', 'Arthur Hilton', 'Lalo Schifrin', 'Bruce Geller', 'Bruce Geller', 'Fred J. Koenekamp', 'Ric Rondell', 'Ronald Austin', 'Susan Germaine', 'Gary Shaffer', 'James D. Buchanan', 'Michael Hancock', 'Alan Godfrey', 'Lee Wenner', 'Alden Schwimmer']"
319,The 51st State,"['Thriller', 'Action', 'Comedy', 'Crime']",An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,2001-12-07,93,6.1,en,10.079,"['Samuel L. Jackson', 'Robert Carlyle', 'Emily Mortimer', 'Meat Loaf', 'Rhys Ifans', 'Sean Pertwee', 'Ricky Tomlinson', 'Michael Starke', 'Anna Keaveney', 'Paul Barber', 'Stephen Walters', 'Nigel Whitmey', 'Mac McDonald', 'Michael J. Reynolds', 'Junix Inocian', 'Jake Abraham', 'Aaron Swartz', 'David Webber', 'Nick Bartlett', 'Angus MacInnes', 'Robert Fyfe', 'Robert Jezek', 'Joan Campion', ""Terry O'Neill"", 'Marc Anwar', 'Paul Broughton', 'Sonny Muslim', 'Barbara Barnes', 'Christopher Hunter', 'James Roach', 'Ade']","['Samuel L. Jackson', 'Alan MacDonald', 'Nina Gold', 'Ronny Yu', 'Stel Pavlou', 'Malcolm Kohll', 'Seaton McLean', 'David Pupkewitz', 'Headrillaz', 'Poon Hang-Sang', 'David Wu', 'Kate Carin', 'Anita Gupta', 'Duncan Wheeler', 'Robert L. Stevenson', 'Grant Armstrong', 'Allan A. Apone', 'Hannah Moseley', 'Dug Rotstein', 'Philip Robinson', 'Nicole Gregory', 'Victoria Wood']","Movie Genre: ['Thriller', 'Action', 'Comedy', 'Crime'] 
 Movie Overview: An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit. 
 Movie Release Date: 2001-12-07 
 Movie Runtime: 93 
 Movie Review: 6.1 
 Movie Language: en 
 Movie Popularity: 10.079 
 Cast: ['Samuel L. Jackson', 'Robert Carlyle', 'Emily Mortimer', 'Meat Loaf', 'Rhys Ifans', 'Sean Pertwee', 'Ricky Tomlinson', 'Michael Starke', 'Anna Keaveney', 'Paul Barber', 'Stephen Walters', 'Nigel Whitmey', 'Mac McDonald', 'Michael J. Reynolds', 'Junix Inocian', 'Jake Abraham', 'Aaron Swartz', 'David Webber', 'Nick Bartlett', 'Angus MacInnes', 'Robert Fyfe', 'Robert Jezek', 'Joan Campion', ""Terry O'Neill"", 'Marc Anwar', 'Paul Broughton', 'Sonny Muslim', 'Barbara Barnes', 'Christopher Hunter', 'James Roach', 'Ade'] 
 Crew: ['Samuel L. Jackson', 'Alan MacDonald', 'Nina Gold', 'Ronny Yu', 'Stel Pavlou', 'Malcolm Kohll', 'Seaton McLean', 'David Pupkewitz', 'Headrillaz', 'Poon Hang-Sang', 'David Wu', 'Kate Carin', 'Anita Gupta', 'Duncan Wheeler', 'Robert L. Stevenson', 'Grant Armstrong', 'Allan A. Apone', 'Hannah Moseley', 'Dug Rotstein', 'Philip Robinson', 'Nicole Gregory', 'Victoria Wood']"
320,After Sunset,['Horror'],A scary day for a woman.,2009-02-05,16,0.0,ko,0.0,"['Park Sun-young', 'Chul yeon']",['Kang Dae-hee'],"Movie Genre: ['Horror'] 
 Movie Overview: A scary day for a woman. 
 Movie Release Date: 2009-02-05 
 Movie Runtime: 16 
 Movie Review: 0.0 
 Movie Language: ko 
 Movie Popularity: 0.0 
 Cast: ['Park Sun-young', 'Chul yeon'] 
 Crew: ['Kang Dae-hee']"
321,Cat Nap Pluto,['Animation'],"Morning, and Figaro the kitten wants to play. Pluto, on the other hand, has been out all night and wants to sleep. Finally, the sandman who has been putting Pluto to sleep calls in Figaro's sandman.",1948-08-13,7,6.8,en,3.599,"['Pinto Colvig', 'Clarence Nash']","['Walt Disney', 'Oliver Wallace', 'Charles A. Nichols', 'Jack Boyd', 'Phil Duncan', 'Claude Coats', 'George Nicholas', 'Jerry Hathcock', 'Eric Gurney', 'Karl Karpé']","Movie Genre: ['Animation'] 
 Movie Overview: Morning, and Figaro the kitten wants to play. Pluto, on the other hand, has been out all night and wants to sleep. Finally, the sandman who has been putting Pluto to sleep calls in Figaro's sandman. 
 Movie Release Date: 1948-08-13 
 Movie Runtime: 7 
 Movie Review: 6.8 
 Movie Language: en 
 Movie Popularity: 3.599 
 Cast: ['Pinto Colvig', 'Clarence Nash'] 
 Crew: ['Walt Disney', 'Oliver Wallace', 'Charles A. Nichols', 'Jack Boyd', 'Phil Duncan', 'Claude Coats', 'George Nicholas', 'Jerry Hathcock', 'Eric Gurney', 'Karl Karpé']"
322,Alice Doesn't Live Here Anymore,"['Drama', 'Romance']","After her husband dies, Alice and her son, Tommy, leave their small New Mexico town for California, where Alice hopes to make a new life for herself as a singer. Money problems force them to settle in Arizona instead, where Alice takes a job as waitress in a small diner.",1974-12-09,112,7.0,en,9.235,"['Ellen Burstyn', 'Kris Kristofferson', 'Alfred Lutter', 'Harvey Keitel', 'Diane Ladd', 'Lelia Goldoni', 'Billy Green Bush', 'Jodie Foster', 'Valerie Curtin', 'Vic Tayback', 'Murray Moston', 'Harry Northup', 'Lane Bradbury', 'Mia Bendixsen', 'Dean Casper', 'Marty Brinton', 'Ola Moore', 'Laura Dern', 'Tami Conner', 'David Adams', 'Jackie Bridges', 'Steve DeFrance', 'Jan Eddy', 'Arnold Herzstein', 'Henry Kendrick', 'Frank Kennedy', 'Lambert Marks', 'Don Starr', 'Tiny Wells', 'Bob Westmoreland']","['Martin Scorsese', 'Marcia Lucas', 'Kent L. Wakeford', 'Richard LaSalle', 'David Susskind', 'Robert Getchell', 'Michael Kusley', 'Owen Marsh', 'Sandra Weintraub', ""Lola 'Skip' McNalley"", 'Audrey Maas', 'Bob Westmoreland', 'Toby Carr Rafelson', 'Mike Moder', 'Julie Pitkanen', 'Don Parker', 'Vernon White', 'Bill Curtis']","Movie Genre: ['Drama', 'Romance'] 
 Movie Overview: After her husband dies, Alice and her son, Tommy, leave their small New Mexico town for California, where Alice hopes to make a new life for herself as a singer. Money problems force them to settle in Arizona instead, where Alice takes a job as waitress in a small diner. 
 Movie Release Date: 1974-12-09 
 Movie Runtime: 112 
 Movie Review: 7.0 
 Movie Language: en 
 Movie Popularity: 9.235 
 Cast: ['Ellen Burstyn', 'Kris Kristofferson', 'Alfred Lutter', 'Harvey Keitel', 'Diane Ladd', 'Lelia Goldoni', 'Billy Green Bush', 'Jodie Foster', 'Valerie Curtin', 'Vic Tayback', 'Murray Moston', 'Harry Northup', 'Lane Bradbury', 'Mia Bendixsen', 'Dean Casper', 'Marty Brinton', 'Ola Moore', 'Laura Dern', 'Tami Conner', 'David Adams', 'Jackie Bridges', 'Steve DeFrance', 'Jan Eddy', 'Arnold Herzstein', 'Henry Kendrick', 'Frank Kennedy', 'Lambert Marks', 'Don Starr', 'Tiny Wells', 'Bob Westmoreland'] 
 Crew: ['Martin Scorsese', 'Marcia Lucas', 'Kent L. Wakeford', 'Richard LaSalle', 'David Susskind', 'Robert Getchell', 'Michael Kusley', 'Owen Marsh', 'Sandra Weintraub', ""Lola 'Skip' McNalley"", 'Audrey Maas', 'Bob Westmoreland', 'Toby Carr Rafelson', 'Mike Moder', 'Julie Pitkanen', 'Don Parker', 'Vernon White', 'Bill Curtis']"
323,The Snowman,"['Crime', 'Thriller']",Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,2017-10-12,119,5.2,en,18.139,"['Michael Fassbender', 'Rebecca Ferguson', 'Charlotte Gainsbourg', 'Val Kilmer', 'J.K. Simmons', 'Toby Jones', 'Chloë Sevigny', 'Jonas Karlsson', 'Michael Yates', 'Ronan Vibert', 'David Dencik', ""Genevieve O'Reilly"", ""James D'Arcy"", 'Jeté Laurence', 'Adrian Dunbar', 'Jakob Oftebro', 'Anne Reid', 'Jamie Clayton', 'Dinita Gohil', 'Peter Dalle', 'Sofia Helin', 'Leonard Samuelsson Heinemann', 'Silvia Busuioc', 'Irina Kara', 'Jamie Michie', 'Alec Newman', 'Roger Barclay', 'Charlot Daysh', 'Jan Lindwall', 'Aurora Nossen', 'Johnny Otto', 'Joakim Skarli', 'Harris Reiz', 'Ellen Hauge Brandstorp', 'Anthony Mark Streeter', 'Marius Tveit', 'Adrian Salinas Reinertsen', 'Bjørn Iversen', 'Victoria Ennis', 'Stian Werme', 'Magnus Lund', 'Alexander Johansson', 'Thor Hoff', 'Eirik Spånem Eliassen', 'Karl Andersen', 'Stani Lolo Jean', 'Ali Al-Tobi', 'Thomas Gangstad', 'Martin Grid Toennesen', 'Mikael Ulrichsen', 'Jack Roth', 'Lars Berrum', 'Karoline Stemre']","['Maria Djurkovic', 'Jina Jay', 'Tatiana Macdonald', 'Dion Beebe', 'Martin Scorsese', 'Tim Bevan', 'Eric Fellner', 'Thelma Schoonmaker', 'Marco Beltrami', 'John Andreas Andersen', 'Liza Chasin', 'Peter Burgis', 'Claire Simpson', 'Robyn Slovo', 'Robert Cowper', 'Matthew Michael Carnahan', 'Martin Trevis', 'Hossein Amini', 'Tomas Alfredson', 'Nick Baldock', 'Mark Hopkins', 'Alex Oakley', 'Peter Gustafsson', 'Blake Leyh', 'Blake Leyh', 'Søren Sveistrup', 'Jo Nesbø', 'Jo Nesbø', 'Richard Hewitt', 'Mattias Tobiasson', 'Saul Metzstein', 'Gayle Dickie', 'Odd Hynnekleiv', 'Marius Matzow Gulbrandsen', 'Shahbaz Aynoddin', 'Astrid Strøm Astrup', 'Rachelle Beinart', 'Daniel Kong', 'Ben Collins', 'William Conacher', 'Kai Kolstad Rødseth', 'Glen Gathard', 'Jamie Turpin', 'Paul Herbert', 'Stig Tvenge', 'Chris Cull', 'Jennifer Wynne', 'Mike Dowson', 'Sasha Gibson', 'Peta Dunstall', 'Thor Erik Løkken', 'Phil Lee', 'Love Larson', 'Linda Janson', 'Noga Alon Stein', 'Emma Louise', 'Jeanette McGrath', 'Jessie Frost', 'Edd Gamlin', 'Espen Zubi', 'Simon Diggins', 'Vidar Svendsen', 'Andreas Bru Eide', 'Niclas Salomonsson', 'Rob Davidsson', 'Amelia Granger', 'Jill Beecher', 'Per Henry Borch', 'Emma Scott', 'Stefano Pepin', 'Sandro Ercolini', 'Zoe Freed', 'Geir M.V. Andersen', 'Jarl Grantin Johnsen', 'Helene Arnesen', 'Jason McCameron', 'Grant Butler', 'Henrik Efskin', 'Daniell Ashby', 'Deryn Stafford', 'Njål Lambrechts', 'Grzegorz Bodziony', 'Michael Berglund', 'Anders Eide', 'Tor Arne Øvrebø', 'Louise Kjær', 'Louise Kjær', 'Oskar Wallroth', 'Hilde Smukkestad Lavik', 'Cristina Cecili', 'Kedy Hassani', 'Andrew Hughes', 'Øyvind Langdalen', 'Michael S. Head', 'George Buckleton', 'Susanna Riccio', 'James Roberts', 'Lewis Wright', 'Christel Jørgensen', ""James O'Daly"", 'Gianmarco Donaggio', 'Per Christian Dyrø', 'Thomas J. Elliott', 'Robert Egron Erstad', 'Henrik Formoe', 'Jon-André Hakvåg', 'Johan Kuurne', 'Miki Schack Mikkelsen', 'David Odstad', 'Johannes Selvaag', 'Pål André Sterud', 'Michael Tøt', 'Theresa Winkelmann', 'Nil Borg', 'Harriet Løkensgard', 'Eirik Ohna', 'Håvard Schei', 'Heather Newman', 'Heidi Sandbukten', 'Pål Tangen', 'Andy Welker', 'Sebastian Vaskio', 'Maria Zahl', 'Frank Collins', 'Fiona Chaffey']","Movie Genre: ['Crime', 'Thriller'] 
 Movie Overview: Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman. 
 Movie Release Date: 2017-10-12 
 Movie Runtime: 119 
 Movie Review: 5.2 
 Movie Language: en 
 Movie Popularity: 18.139 
 Cast: ['Michael Fassbender', 'Rebecca Ferguson', 'Charlotte Gainsbourg', 'Val Kilmer', 'J.K. Simmons', 'Toby Jones', 'Chloë Sevigny', 'Jonas Karlsson', 'Michael Yates', 'Ronan Vibert', 'David Dencik', ""Genevieve O'Reilly"", ""James D'Arcy"", 'Jeté Laurence', 'Adrian Dunbar', 'Jakob Oftebro', 'Anne Reid', 'Jamie Clayton', 'Dinita Gohil', 'Peter Dalle', 'Sofia Helin', 'Leonard Samuelsson Heinemann', 'Silvia Busuioc', 'Irina Kara', 'Jamie Michie', 'Alec Newman', 'Roger Barclay', 'Charlot Daysh', 'Jan Lindwall', 'Aurora Nossen', 'Johnny Otto', 'Joakim Skarli', 'Harris Reiz', 'Ellen Hauge Brandstorp', 'Anthony Mark Streeter', 'Marius Tveit', 'Adrian Salinas Reinertsen', 'Bjørn Iversen', 'Victoria Ennis', 'Stian Werme', 'Magnus Lund', 'Alexander Johansson', 'Thor Hoff', 'Eirik Spånem Eliassen', 'Karl Andersen', 'Stani Lolo Jean', 'Ali Al-Tobi', 'Thomas Gangstad', 'Martin Grid Toennesen', 'Mikael Ulrichsen', 'Jack Roth', 'Lars Berrum', 'Karoline Stemre'] 
 Crew: ['Maria Djurkovic', 'Jina Jay', 'Tatiana Macdonald', 'Dion Beebe', 'Martin Scorsese', 'Tim Bevan', 'Eric Fellner', 'Thelma Schoonmaker', 'Marco Beltrami', 'John Andreas Andersen', 'Liza Chasin', 'Peter Burgis', 'Claire Simpson', 'Robyn Slovo', 'Robert Cowper', 'Matthew Michael Carnahan', 'Martin Trevis', 'Hossein Amini', 'Tomas Alfredson', 'Nick Baldock', 'Mark Hopkins', 'Alex Oakley', 'Peter Gustafsson', 'Blake Leyh', 'Blake Leyh', 'Søren Sveistrup', 'Jo Nesbø', 'Jo Nesbø', 'Richard Hewitt', 'Mattias Tobiasson', 'Saul Metzstein', 'Gayle Dickie', 'Odd Hynnekleiv', 'Marius Matzow Gulbrandsen', 'Shahbaz Aynoddin', 'Astrid Strøm Astrup', 'Rachelle Beinart', 'Daniel Kong', 'Ben Collins', 'William Conacher', 'Kai Kolstad Rødseth', 'Glen Gathard', 'Jamie Turpin', 'Paul Herbert', 'Stig Tvenge', 'Chris Cull', 'Jennifer Wynne', 'Mike Dowson', 'Sasha Gibson', 'Peta Dunstall', 'Thor Erik Løkken', 'Phil Lee', 'Love Larson', 'Linda Janson', 'Noga Alon Stein', 'Emma Louise', 'Jeanette McGrath', 'Jessie Frost', 'Edd Gamlin', 'Espen Zubi', 'Simon Diggins', 'Vidar Svendsen', 'Andreas Bru Eide', 'Niclas Salomonsson', 'Rob Davidsson', 'Amelia Granger', 'Jill Beecher', 'Per Henry Borch', 'Emma Scott', 'Stefano Pepin', 'Sandro Ercolini', 'Zoe Freed', 'Geir M.V. Andersen', 'Jarl Grantin Johnsen', 'Helene Arnesen', 'Jason McCameron', 'Grant Butler', 'Henrik Efskin', 'Daniell Ashby', 'Deryn Stafford', 'Njål Lambrechts', 'Grzegorz Bodziony', 'Michael Berglund', 'Anders Eide', 'Tor Arne Øvrebø', 'Louise Kjær', 'Louise Kjær', 'Oskar Wallroth', 'Hilde Smukkestad Lavik', 'Cristina Cecili', 'Kedy Hassani', 'Andrew Hughes', 'Øyvind Langdalen', 'Michael S. Head', 'George Buckleton', 'Susanna Riccio', 'James Roberts', 'Lewis Wright', 'Christel Jørgensen', ""James O'Daly"", 'Gianmarco Donaggio', 'Per Christian Dyrø', 'Thomas J. Elliott', 'Robert Egron Erstad', 'Henrik Formoe', 'Jon-André Hakvåg', 'Johan Kuurne', 'Miki Schack Mikkelsen', 'David Odstad', 'Johannes Selvaag', 'Pål André Sterud', 'Michael Tøt', 'Theresa Winkelmann', 'Nil Borg', 'Harriet Løkensgard', 'Eirik Ohna', 'Håvard Schei', 'Heather Newman', 'Heidi Sandbukten', 'Pål Tangen', 'Andy Welker', 'Sebastian Vaskio', 'Maria Zahl', 'Frank Collins', 'Fiona Chaffey']"
324,College Freshman Oh Dal-Ja's Spring,[],,1983-02-26,0,0.0,ko,0.6,[],['Shin Seung-ho'],"Movie Genre: [] 
 Movie Overview:  
 Movie Release Date: 1983-02-26 
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: ko 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: ['Shin Seung-ho']"
325,Drifting Clouds,['Drama'],"Tram driver Lauri loses his job. Shortly later, the restaurant where his wife Ilona works as a headwaitress is closed. Too proud, to receive money from the social welfare system, they hardly try to find new jobs. But they are completely unlucky and clumsy, one disaster is followed by the next. Finally, their courage, confidence, and their unbreakable love triumph over the fate.",1996-01-26,97,7.4,fi,7.988,"['Kati Outinen', 'Kari Väänänen', 'Elina Salo', 'Sakari Kuosmanen', 'Markku Peltola', 'Matti Onnismaa', 'Shelley Fisher', 'Markus Allan', 'Pauli Granfelt', 'Kari Lindqvist', 'Pentti Mutikainen', 'Tommi Parkkonen', 'Taisto Wesslin', 'Tuire Liiti', 'Kaarina Väyrynen', 'Elli Lindstedt', 'Vilhelm Lindstedt', 'Tuire Tuomisto', 'Mustafa Altin', 'Pentti Auer', 'Iisak Lusua', 'Simo Santalahti', 'Solmu Mäkelä', 'Outi Mäenpää', 'Esko Nikkari', 'Tarja Laiho', 'Sulevi Peltola', 'Vesa Mäkelä', 'Tero Jartti', 'Kaija Pakarinen', 'Vesa Häkli', 'Antti Reini', 'Yrjö Järvinen', 'Ona Kamu', 'Eero Försti', 'Kari Nenonen', 'Klaus Heydemann', 'Mato Valtonen', 'Aarre Karén', 'Rose-Marie Precht', 'Clas-Ove Bruun', 'Silu Seppälä', 'Jorma Pulla', 'Atte Blom', 'Peter von Bagh', 'Juho Grönqvist', 'Kari Järvinen']","['Aki Kaurismäki', 'Aki Kaurismäki', 'Aki Kaurismäki', 'Aki Kaurismäki', 'Timo Salminen', 'Tuula Hilkamo', 'Jaakko Talaskivi', 'Markku Pätilä', 'Jouko Lumme', 'Jouko Lumme', 'Kimmo Taavila', 'Juuso Hirvikangas', 'Timo Linnasalo', 'Heikki Ukkonen', 'Raili Salmi', 'Erkki Astala', 'Jukka Salmi', 'Tom Forsström', 'Jukka Jalkanen', 'Shelley Fisher', 'Erja Dammert']","Movie Genre: ['Drama'] 
 Movie Overview: Tram driver Lauri loses his job. Shortly later, the restaurant where his wife Ilona works as a headwaitress is closed. Too proud, to receive money from the social welfare system, they hardly try to find new jobs. But they are completely unlucky and clumsy, one disaster is followed by the next. Finally, their courage, confidence, and their unbreakable love triumph over the fate. 
 Movie Release Date: 1996-01-26 
 Movie Runtime: 97 
 Movie Review: 7.4 
 Movie Language: fi 
 Movie Popularity: 7.988 
 Cast: ['Kati Outinen', 'Kari Väänänen', 'Elina Salo', 'Sakari Kuosmanen', 'Markku Peltola', 'Matti Onnismaa', 'Shelley Fisher', 'Markus Allan', 'Pauli Granfelt', 'Kari Lindqvist', 'Pentti Mutikainen', 'Tommi Parkkonen', 'Taisto Wesslin', 'Tuire Liiti', 'Kaarina Väyrynen', 'Elli Lindstedt', 'Vilhelm Lindstedt', 'Tuire Tuomisto', 'Mustafa Altin', 'Pentti Auer', 'Iisak Lusua', 'Simo Santalahti', 'Solmu Mäkelä', 'Outi Mäenpää', 'Esko Nikkari', 'Tarja Laiho', 'Sulevi Peltola', 'Vesa Mäkelä', 'Tero Jartti', 'Kaija Pakarinen', 'Vesa Häkli', 'Antti Reini', 'Yrjö Järvinen', 'Ona Kamu', 'Eero Försti', 'Kari Nenonen', 'Klaus Heydemann', 'Mato Valtonen', 'Aarre Karén', 'Rose-Marie Precht', 'Clas-Ove Bruun', 'Silu Seppälä', 'Jorma Pulla', 'Atte Blom', 'Peter von Bagh', 'Juho Grönqvist', 'Kari Järvinen'] 
 Crew: ['Aki Kaurismäki', 'Aki Kaurismäki', 'Aki Kaurismäki', 'Aki Kaurismäki', 'Timo Salminen', 'Tuula Hilkamo', 'Jaakko Talaskivi', 'Markku Pätilä', 'Jouko Lumme', 'Jouko Lumme', 'Kimmo Taavila', 'Juuso Hirvikangas', 'Timo Linnasalo', 'Heikki Ukkonen', 'Raili Salmi', 'Erkki Astala', 'Jukka Salmi', 'Tom Forsström', 'Jukka Jalkanen', 'Shelley Fisher', 'Erja Dammert']"
326,In the Glitter Palace,"['Crime', 'Drama', 'TV Movie']","The ex-girlfriend of a lawyer, who left him for a lesbian lover, asks him to defend her lover in a murder case.",1977-02-23,97,1.0,en,3.634,"['Chad Everett', 'Barbara Hershey', 'Carole Cook', 'Howard Duff', 'Salome Jens', 'Ron Masak', 'Ron Rifkin', 'Robert Sampson', 'Diana Scarwid', 'Tisha Sterling', 'Paul Stevens', 'David Wayne', 'Anthony Zerbe', 'Lynne Marta', 'Warren Vanders', 'Booth Colman', 'Gloria LeRoy', 'Carole Mallory', 'Lee Delano', 'Paul Bryar', 'Gloria Stuart', 'Lucetta Jenison', 'Paula Shaw', 'Vicky Perry', 'Mary Woronov', 'Jeannie Dimter Barton', 'Robert Rothwell', 'Niva Ruschell', 'Romo Vincent', 'Mack Harbin', 'Norland Benson', 'Bob Harks', 'Stanley Kamel']","['Ronald L. Schwary', 'Ronald L. Schwary', 'Richard C. Goddard', 'Al Onorato', 'Richard Bracken', 'Robert Butler', 'Ross Bellah', 'Gerald Perry Finnerman', 'Jerrold L. Ludwig', 'Jerrold L. Ludwig', 'Audrey A. Blasdel', 'Stanley Kallis', 'Jay Daniel', 'Erma E. Levin', 'Grady Hunt', 'Ben Lane', 'John Carl Parker', 'Melinda Gartzman', 'Herbert H. Dow', 'Louis H. Goldstein', 'Zoltan Muller', 'Arnold L. Rich', 'Walter Cripps Jr.', 'Don Cady', 'Sam Caylor']","Movie Genre: ['Crime', 'Drama', 'TV Movie'] 
 Movie Overview: The ex-girlfriend of a lawyer, who left him for a lesbian lover, asks him to defend her lover in a murder case. 
 Movie Release Date: 1977-02-23 
 Movie Runtime: 97 
 Movie Review: 1.0 
 Movie Language: en 
 Movie Popularity: 3.634 
 Cast: ['Chad Everett', 'Barbara Hershey', 'Carole Cook', 'Howard Duff', 'Salome Jens', 'Ron Masak', 'Ron Rifkin', 'Robert Sampson', 'Diana Scarwid', 'Tisha Sterling', 'Paul Stevens', 'David Wayne', 'Anthony Zerbe', 'Lynne Marta', 'Warren Vanders', 'Booth Colman', 'Gloria LeRoy', 'Carole Mallory', 'Lee Delano', 'Paul Bryar', 'Gloria Stuart', 'Lucetta Jenison', 'Paula Shaw', 'Vicky Perry', 'Mary Woronov', 'Jeannie Dimter Barton', 'Robert Rothwell', 'Niva Ruschell', 'Romo Vincent', 'Mack Harbin', 'Norland Benson', 'Bob Harks', 'Stanley Kamel'] 
 Crew: ['Ronald L. Schwary', 'Ronald L. Schwary', 'Richard C. Goddard', 'Al Onorato', 'Richard Bracken', 'Robert Butler', 'Ross Bellah', 'Gerald Perry Finnerman', 'Jerrold L. Ludwig', 'Jerrold L. Ludwig', 'Audrey A. Blasdel', 'Stanley Kallis', 'Jay Daniel', 'Erma E. Levin', 'Grady Hunt', 'Ben Lane', 'John Carl Parker', 'Melinda Gartzman', 'Herbert H. Dow', 'Louis H. Goldstein', 'Zoltan Muller', 'Arnold L. Rich', 'Walter Cripps Jr.', 'Don Cady', 'Sam Caylor']"
